transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,days_since_last_txn,year_month,monthly_total_spend,category_monthly_spend,user_txn_frequency,rolling_avg_3
T12975,U068,2024-03-22,Expense,Rent,39335.0,Card,Jaipur,Coffee,2024,3,22,Friday,62.0,2024-03,39335.0,39335.0,44,23934.0
T0967,U068,2024-04-10,Expense,Food,5031.0,Cash,Chennai,No Notes,2024,4,10,Wednesday,19.0,2024-04,5031.0,5031.0,44,15524.0
T8856,U068,2024-05-20,Expense,Entertainment,2596.0,Cash,Delhi,Shopping,2024,5,20,Monday,40.0,2024-05,2596.0,2596.0,44,15654.0
T11757,U068,2024-09-21,Expense,Food,2044.0,Bank_Transfer,Pune,Online course,2024,9,21,Saturday,124.0,2024-09,11838.0,2044.0,44,3223.6666666666665
T11086,U068,2024-09-21,Expense,Entertainment,9794.0,Card,Jaipur,asdfgh,2024,9,21,Saturday,0.0,2024-09,11838.0,9794.0,44,4811.333333333333
T9125,U068,2024-10-05,Expense,Food,4074.0,Card,Pune,EMI payment,2024,10,5,Saturday,14.0,2024-10,17964.0,4074.0,44,5304.0
T3189,U068,2024-10-17,Income,Bonus,36373.0,Card,Unknown,Restaurant dinner,2024,10,17,Thursday,12.0,2024-10,17964.0,0.0,44,16747.0
T10970,U068,2024-10-20,Expense,Entertainment,8124.0,Card,Bangalore,No Notes,2024,10,20,Sunday,3.0,2024-10,17964.0,8124.0,44,16190.333333333334
T2793,U068,2024-10-27,Expense,Utilities,5766.0,Card,Jaipur,No Notes,2024,10,27,Sunday,7.0,2024-10,17964.0,5766.0,44,16754.333333333332
T8173,U068,2024-12-10,Expense,Rent,44196.0,Bank_Transfer,Chennai,Internet bill,2024,12,10,Tuesday,44.0,2024-12,52367.0,44196.0,44,19362.0
T1440,U068,2024-12-21,Expense,Food,8171.0,Card,Lucknow,Lunch,2024,12,21,Saturday,11.0,2024-12,52367.0,8171.0,44,19377.666666666668
T9694,U068,2024-12-30,Income,Bonus,78318.0,Bank_Transfer,Jaipur,Doctor consultation,2024,12,30,Monday,9.0,2024-12,52367.0,0.0,44,43561.666666666664
T0381,U069,2021-01-12,Expense,Food,9425.0,Upi,Delhi,xyz123,2021,1,12,Tuesday,0.0,2021-01,9425.0,9425.0,40,9425.0
T6376,U069,2021-05-22,Expense,Utilities,8255.0,Bank_Transfer,Ahmedabad,Electricity bill,2021,5,22,Saturday,130.0,2021-05,8255.0,8255.0,40,8840.0
T6768,U069,2021-06-24,Expense,Travel,9971.0,Bank_Transfer,Unknown,test,2021,6,24,Thursday,33.0,2021-06,9971.0,9971.0,40,9217.0
T10999,U069,2021-09-21,Expense,Travel,5193.0,Cash,Bangalore,Uber ride,2021,9,21,Tuesday,89.0,2021-09,5193.0,5193.0,40,7806.333333333333
T3501,U069,2021-10-02,Expense,Food,8346.0,Bank_Transfer,Chennai,Online course,2021,10,2,Saturday,11.0,2021-10,8346.0,8346.0,40,7836.666666666667
T11550,U069,2021-11-20,Expense,Savings,5163.0,Card,Lucknow,No Notes,2021,11,20,Saturday,49.0,2021-11,5163.0,5163.0,40,6234.0
T8496,U069,2021-12-18,Expense,Food,1379.0,Upi,Lucknow,Movie tickets,2021,12,18,Saturday,28.0,2021-12,1379.0,1379.0,40,4962.666666666667
T7359,U069,2022-02-23,Expense,Health,5085.0,Upi,Ahmedabad,Monthly rent payment,2022,2,23,Wednesday,67.0,2022-02,5085.0,5085.0,40,3875.6666666666665
T12688,U069,2022-04-07,Expense,Rent,39620.0,Card,Hyderabad,Electricity bill,2022,4,7,Thursday,43.0,2022-04,42219.0,39620.0,40,15361.333333333334
T6839,U069,2022-04-26,Expense,Food,2599.0,Card,Pune,Lunch,2022,4,26,Tuesday,19.0,2022-04,42219.0,2599.0,40,15768.0
T7696,U069,2022-07-01,Expense,Savings,2059.0,Bank_Transfer,Jaipur,Online course,2022,7,1,Friday,66.0,2022-07,2059.0,2059.0,40,14759.333333333334
T3040,U069,2022-09-07,Expense,Food,8282.0,Card,Unknown,misc,2022,9,7,Wednesday,68.0,2022-09,11722.0,8282.0,40,4313.333333333333
T5715,U069,2022-09-24,Expense,Entertainment,3440.0,Bank_Transfer,Jaipur,Fixed deposit,2022,9,24,Saturday,17.0,2022-09,11722.0,3440.0,40,4593.666666666667
T10398,U069,2022-10-06,Income,Investment,15131.0,Cash,Unknown,asdfgh,2022,10,6,Thursday,12.0,2022-10,36432.0,0.0,40,8951.0
T6685,U069,2022-10-13,Expense,Rent,36242.0,Upi,Unknown,Books,2022,10,13,Thursday,7.0,2022-10,36432.0,36242.0,40,18271.0
T7344,U069,2022-10-15,Expense,Travel,190.0,Cash,Bangalore,Lunch,2022,10,15,Saturday,2.0,2022-10,36432.0,190.0,40,17187.666666666668
T13553,U069,2022-11-06,Expense,Savings,7176.0,Cash,Delhi,Movie tickets,2022,11,6,Sunday,22.0,2022-11,11013.0,7176.0,40,14536.0
T9298,U069,2022-11-27,Income,Salary,67763.0,Card,Lucknow,Shopping,2022,11,27,Sunday,21.0,2022-11,11013.0,0.0,40,25043.0
T8187,U069,2022-11-28,Expense,Food,3837.0,Bank_Transfer,Delhi,Internet bill,2022,11,28,Monday,1.0,2022-11,11013.0,3837.0,40,26258.666666666668
T11432,U069,2022-12-17,Expense,Entertainment,1439.0,Upi,Lucknow,test,2022,12,17,Saturday,19.0,2022-12,1439.0,1439.0,40,24346.333333333332
T10852,U069,2023-01-31,Income,Bonus,35129.0,Card,Delhi,Fixed deposit,2023,1,31,Tuesday,45.0,2023-01,0.0,0.0,40,13468.333333333334
T4861,U069,2023-02-05,Expense,Utilities,3439.0,Bank_Transfer,Delhi,No Notes,2023,2,5,Sunday,5.0,2023-02,7674.0,3439.0,40,13335.666666666666
T0881,U069,2023-02-16,Expense,Food,4235.0,Bank_Transfer,Delhi,test,2023,2,16,Thursday,11.0,2023-02,7674.0,4235.0,40,14267.666666666666
T2522,U069,2023-03-25,Expense,Rent,1493.0,Bank_Transfer,Bangalore,test,2023,3,25,Saturday,37.0,2023-03,1493.0,1493.0,40,3055.6666666666665
T7289,U069,2023-06-22,Expense,Food,4767.0,Cash,Chennai,Restaurant dinner,2023,6,22,Thursday,89.0,2023-06,4767.0,4767.0,40,3498.3333333333335
T2663,U069,2023-10-05,Expense,Utilities,8597.0,Card,Delhi,Monthly rent payment,2023,10,5,Thursday,105.0,2023-10,18246.0,8597.0,40,4952.333333333333
T0373,U069,2023-10-10,Expense,Food,2368.0,Card,Kolkata,Internet bill,2023,10,10,Tuesday,5.0,2023-10,18246.0,3188.0,40,5244.0
T5962,U069,2023-10-15,Expense,Travel,6461.0,Card,Bangalore,Uber ride,2023,10,15,Sunday,5.0,2023-10,18246.0,6461.0,40,5808.666666666667
T6461,U069,2023-10-16,Expense,Food,820.0,Card,Chennai,Lunch,2023,10,16,Monday,1.0,2023-10,18246.0,3188.0,40,3216.3333333333335
T7965,U069,2023-12-23,Income,Investment,67693.0,Cash,Pune,...,2023,12,23,Saturday,68.0,2023-12,0.0,0.0,40,24991.333333333332
T13264,U069,2023-12-26,Income,Salary,47277.0,Upi,Mumbai,Medicine,2023,12,26,Tuesday,3.0,2023-12,0.0,0.0,40,38596.666666666664
T8461,U069,2024-01-11,Expense,Health,7688.0,Cash,Hyderabad,Uber ride,2024,1,11,Thursday,16.0,2024-01,7688.0,7688.0,40,40886.0
T6304,U069,2024-03-25,Expense,Rent,9323.0,Bank_Transfer,Unknown,No Notes,2024,3,25,Monday,74.0,2024-03,9323.0,9323.0,40,21429.333333333332
T8834,U069,2024-05-03,Expense,Education,8326.0,Upi,Hyderabad,Online course,2024,5,3,Friday,39.0,2024-05,8326.0,8326.0,40,8445.666666666666
T0277,U069,2024-06-08,Expense,Food,7908.0,Upi,Ahmedabad,No Notes,2024,6,8,Saturday,36.0,2024-06,7908.0,7908.0,40,8519.0
T7516,U069,2024-07-30,Expense,Rent,19125.0,Card,Pune,Lunch,2024,7,30,Tuesday,52.0,2024-07,19125.0,19125.0,40,11786.333333333334
T4067,U069,2024-11-18,Expense,Entertainment,1807.0,Bank_Transfer,Chennai,Doctor consultation,2024,11,18,Monday,111.0,2024-11,1807.0,1807.0,40,9613.333333333334
T12974,U069,2024-12-06,Expense,Food,2404.0,Upi,Delhi,Monthly rent payment,2024,12,6,Friday,18.0,2024-12,6464.0,6464.0,40,7778.666666666667
T7011,U069,2024-12-24,Expense,Food,4060.0,Cash,Pune,Petrol,2024,12,24,Tuesday,18.0,2024-12,6464.0,6464.0,40,2757.0
T7393,U069,2024-12-25,Income,Bonus,880897.0,Card,Bangalore,Gym membership,2024,12,25,Wednesday,1.0,2024-12,6464.0,0.0,40,295787.0
T0499,U070,2021-01-08,Expense,Food,8702.0,Upi,Mumbai,Internet bill,2021,1,8,Friday,0.0,2021-01,8702.0,8702.0,29,8702.0
T4226,U070,2021-04-23,Expense,Travel,1945.0,Bank_Transfer,Mumbai,No Notes,2021,4,23,Friday,105.0,2021-04,10099.0,10099.0,29,5323.5
T12266,U070,2021-04-29,Expense,Travel,8154.0,Upi,Jaipur,Coffee,2021,4,29,Thursday,6.0,2021-04,10099.0,10099.0,29,6267.0
T12417,U070,2021-05-15,Expense,Travel,5604.0,Bank_Transfer,Chennai,xyz123,2021,5,15,Saturday,16.0,2021-05,5604.0,5604.0,29,5234.333333333333
T8299,U070,2021-06-09,Expense,Utilities,2540.0,Upi,Ahmedabad,xyz123,2021,6,9,Wednesday,25.0,2021-06,2540.0,2540.0,29,5432.666666666667
T12196,U070,2021-07-29,Expense,Food,9391.0,Cash,Bangalore,asdfgh,2021,7,29,Thursday,50.0,2021-07,9391.0,9391.0,29,5845.0
T8463,U070,2022-01-03,Expense,Entertainment,4744.0,Bank_Transfer,Hyderabad,Monthly rent payment,2022,1,3,Monday,158.0,2022-01,7898.0,4744.0,29,5558.333333333333
T1775,U070,2022-01-21,Expense,Travel,3154.0,Cash,Ahmedabad,Grocery shopping,2022,1,21,Friday,18.0,2022-01,7898.0,3154.0,29,5763.0
T0159,U070,2022-02-20,Expense,Savings,7735.0,Card,Kolkata,Restaurant dinner,2022,2,20,Sunday,30.0,2022-02,16682.0,7735.0,29,5211.0
T13462,U070,2022-02-27,Expense,Health,8947.0,Card,Pune,Monthly rent payment,2022,2,27,Sunday,7.0,2022-02,16682.0,8947.0,29,6612.0
T9416,U070,2022-03-16,Expense,Others,8236.0,Cash,Ahmedabad,misc,2022,3,16,Wednesday,17.0,2022-03,8236.0,8236.0,29,8306.0
T11461,U070,2022-04-24,Expense,Travel,3370.0,Card,Kolkata,Train ticket,2022,4,24,Sunday,39.0,2022-04,3370.0,3370.0,29,6851.0
T9754,U070,2022-06-01,Expense,Food,2348.0,Cash,Unknown,Fixed deposit,2022,6,1,Wednesday,38.0,2022-06,2348.0,2348.0,29,4651.333333333333
T3442,U070,2022-07-17,Income,Investment,17401.0,Bank_Transfer,Pune,Internet bill,2022,7,17,Sunday,46.0,2022-07,0.0,0.0,29,7706.333333333333
T3186,U070,2022-08-21,Income,Bonus,40839.0,Upi,Pune,Coffee,2022,8,21,Sunday,35.0,2022-08,0.0,0.0,29,20196.0
T1493,U070,2022-09-20,Expense,Savings,6906.0,Cash,Lucknow,Monthly rent payment,2022,9,20,Tuesday,30.0,2022-09,8815.0,6906.0,29,21715.333333333332
T1106,U070,2022-09-22,Expense,Travel,1909.0,Upi,Kolkata,Train ticket,2022,9,22,Thursday,2.0,2022-09,8815.0,1909.0,29,16551.333333333332
T5420,U070,2023-01-03,Income,Freelance,41369.0,Bank_Transfer,Chennai,Petrol,2023,1,3,Tuesday,103.0,2023-01,0.0,0.0,29,16728.0
T10104,U070,2023-05-03,Expense,Food,1337.0,Upi,Jaipur,Electricity bill,2023,5,3,Wednesday,120.0,2023-05,8042.0,1337.0,29,14871.666666666666
T2956,U070,2023-05-24,Expense,Entertainment,6705.0,Card,Unknown,Electricity bill,2023,5,24,Wednesday,21.0,2023-05,8042.0,6705.0,29,16470.333333333332
T7590,U070,2024-01-17,Expense,Travel,1134.0,Unknown,Jaipur,No Notes,2024,1,17,Wednesday,238.0,2024-01,1134.0,1134.0,29,3058.6666666666665
T3934,U070,2024-02-15,Expense,Utilities,114.0,Cash,Ahmedabad,Train ticket,2024,2,15,Thursday,29.0,2024-02,114.0,114.0,29,2651.0
T9727,U070,2024-03-12,Expense,Food,2570.0,Bank_Transfer,Chennai,Books,2024,3,12,Tuesday,26.0,2024-03,2570.0,2570.0,29,1272.6666666666667
T1833,U070,2024-07-03,Expense,Education,7584.0,Card,Lucknow,Train ticket,2024,7,3,Wednesday,113.0,2024-07,7584.0,7584.0,29,3422.6666666666665
T2499,U070,2024-08-05,Expense,Entertainment,8158.0,Card,Delhi,Electricity bill,2024,8,5,Monday,33.0,2024-08,8158.0,8158.0,29,6104.0
T13381,U070,2024-09-25,Expense,Rent,16809.0,Upi,Ahmedabad,No Notes,2024,9,25,Wednesday,51.0,2024-09,22915.0,22915.0,29,10850.333333333334
T1831,U070,2024-09-26,Expense,Rent,6106.0,Cash,Hyderabad,Grocery shopping,2024,9,26,Thursday,1.0,2024-09,22915.0,22915.0,29,10357.666666666666
T11393,U070,2024-10-28,Income,Salary,18170.0,Upi,Hyderabad,...,2024,10,28,Monday,32.0,2024-10,1544.0,0.0,29,13695.0
T5479,U070,2024-10-31,Expense,Travel,1544.0,Upi,Bangalore,Books,2024,10,31,Thursday,3.0,2024-10,1544.0,1544.0,29,8606.666666666666
T6762,U071,2021-01-02,Expense,Rent,8065.0,Cash,Mumbai,Monthly rent payment,2021,1,2,Saturday,0.0,2021-01,8065.0,8065.0,44,8065.0
T1110,U071,2021-01-28,Income,Salary,75061.0,Bank_Transfer,Delhi,xyz123,2021,1,28,Thursday,26.0,2021-01,8065.0,0.0,44,41563.0
T11045,U071,2021-02-03,Expense,Food,7505.0,Card,Delhi,Internet bill,2021,2,3,Wednesday,6.0,2021-02,7505.0,7505.0,44,30210.333333333332
T8997,U071,2021-04-13,Expense,Entertainment,4097.0,Bank_Transfer,Chennai,Monthly rent payment,2021,4,13,Tuesday,69.0,2021-04,4097.0,4097.0,44,28887.666666666668
T0498,U071,2021-09-22,Income,Freelance,79791.0,Card,Pune,xyz123,2021,9,22,Wednesday,162.0,2021-09,0.0,0.0,44,30464.333333333332
T8689,U071,2021-10-08,Expense,Rent,1783.0,Unknown,Pune,xyz123,2021,10,8,Friday,16.0,2021-10,2072.0,1783.0,44,28557.0
T13711,U071,2021-10-18,Expense,Health,289.0,Bank_Transfer,Mumbai,Monthly rent payment,2021,10,18,Monday,10.0,2021-10,2072.0,289.0,44,27287.666666666668
T11886,U071,2021-12-10,Expense,Travel,9311.0,Cash,Jaipur,Medicine,2021,12,10,Friday,53.0,2021-12,9311.0,9311.0,44,3794.3333333333335
T3829,U071,2022-01-23,Expense,Travel,5090.0,Cash,Hyderabad,Shopping,2022,1,23,Sunday,44.0,2022-01,5090.0,5090.0,44,4896.666666666667
T10980,U071,2022-02-02,Expense,Rent,21307.0,Bank_Transfer,Pune,Electricity bill,2022,2,2,Wednesday,10.0,2022-02,21307.0,21307.0,44,11902.666666666666
T8355,U071,2022-04-29,Expense,Rent,42162.0,Bank_Transfer,Lucknow,Coffee,2022,4,29,Friday,86.0,2022-04,42162.0,42162.0,44,22853.0
T0768,U071,2022-05-08,Expense,Food,5892.0,Upi,Pune,Books,2022,5,8,Sunday,9.0,2022-05,5892.0,5892.0,44,23120.333333333332
T2216,U071,2022-06-01,Expense,Travel,3803.0,Bank_Transfer,Mumbai,EMI payment,2022,6,1,Wednesday,24.0,2022-06,4794.0,3803.0,44,17285.666666666668
T10181,U071,2022-06-07,Expense,Health,991.0,Upi,Lucknow,Coffee,2022,6,7,Tuesday,6.0,2022-06,4794.0,991.0,44,3562.0
T11752,U071,2022-08-06,Income,Others,12368.0,Upi,Unknown,test,2022,8,6,Saturday,60.0,2022-08,1678.0,0.0,44,5720.666666666667
T0114,U071,2022-08-11,Expense,Rent,1678.0,Upi,Pune,Online course,2022,8,11,Thursday,5.0,2022-08,1678.0,1678.0,44,5012.333333333333
T6606,U071,2022-09-23,Expense,Food,1870.0,Cash,Ahmedabad,Gym membership,2022,9,23,Friday,43.0,2022-09,1870.0,1870.0,44,5305.333333333333
T8290,U071,2022-10-02,Expense,Food,1220.0,Card,Chennai,No Notes,2022,10,2,Sunday,9.0,2022-10,9183.0,1220.0,44,1589.3333333333333
T5177,U071,2022-10-29,Expense,Education,7963.0,Card,Unknown,...,2022,10,29,Saturday,27.0,2022-10,9183.0,7963.0,44,3684.3333333333335
T6879,U071,2022-11-01,Expense,Food,4623.0,Upi,Jaipur,Shopping,2022,11,1,Tuesday,3.0,2022-11,4623.0,4623.0,44,4602.0
T7141,U071,2022-12-02,Expense,Travel,7762.0,Card,Chennai,No Notes,2022,12,2,Friday,31.0,2022-12,15542.0,7762.0,44,6782.666666666667
T13367,U071,2022-12-26,Expense,Entertainment,7780.0,Bank_Transfer,Unknown,Gym membership,2022,12,26,Monday,24.0,2022-12,15542.0,7780.0,44,6721.666666666667
T0827,U071,2023-04-10,Expense,Education,5369.0,Card,Mumbai,Uber ride,2023,4,10,Monday,105.0,2023-04,10360.0,5369.0,44,6970.333333333333
T0047,U071,2023-04-30,Expense,Utilities,4991.0,Card,Hyderabad,No Notes,2023,4,30,Sunday,20.0,2023-04,10360.0,4991.0,44,6046.666666666667
T9214,U071,2023-05-05,Expense,Utilities,7568.0,Card,Chennai,Train ticket,2023,5,5,Friday,5.0,2023-05,7568.0,7568.0,44,5976.0
T7579,U071,2023-06-04,Expense,Food,2007.0,Bank_Transfer,Mumbai,Petrol,2023,6,4,Sunday,30.0,2023-06,30566.0,2007.0,44,4855.333333333333
T7989,U071,2023-06-07,Expense,Rent,28559.0,Upi,Chennai,EMI payment,2023,6,7,Wednesday,3.0,2023-06,30566.0,28559.0,44,12711.333333333334
T10782,U071,2023-08-02,Expense,Entertainment,6780.0,Upi,Pune,!!!,2023,8,2,Wednesday,56.0,2023-08,9288.0,6780.0,44,12448.666666666666
T12343,U071,2023-08-12,Expense,Food,2508.0,Card,Bangalore,No Notes,2023,8,12,Saturday,10.0,2023-08,9288.0,2508.0,44,12615.666666666666
T2587,U071,2023-10-19,Expense,Rent,1667.0,Upi,Mumbai,No Notes,2023,10,19,Thursday,68.0,2023-10,1667.0,1667.0,44,3651.6666666666665
T6273,U071,2023-12-10,Expense,Health,8861.0,Bank_Transfer,Hyderabad,No Notes,2023,12,10,Sunday,52.0,2023-12,10411.0,8861.0,44,4345.333333333333
T6529,U071,2023-12-29,Expense,Food,1550.0,Upi,Hyderabad,Coffee,2023,12,29,Friday,19.0,2023-12,10411.0,1550.0,44,4026.0
T4995,U071,2024-02-08,Expense,Food,5328.0,Cash,Bangalore,No Notes,2024,2,8,Thursday,41.0,2024-02,10269.0,5328.0,44,5246.333333333333
T4863,U071,2024-02-27,Expense,Travel,4941.0,Unknown,Delhi,EMI payment,2024,2,27,Tuesday,19.0,2024-02,10269.0,4941.0,44,3939.6666666666665
T2832,U071,2024-04-20,Income,Freelance,31189.0,Cash,Ahmedabad,Shopping,2024,4,20,Saturday,53.0,2024-04,0.0,0.0,44,13819.333333333334
T5746,U071,2024-05-15,Expense,Education,1849.0,Card,Jaipur,EMI payment,2024,5,15,Wednesday,25.0,2024-05,1849.0,1849.0,44,12659.666666666666
T11076,U071,2024-06-15,Expense,Health,8337.0,Card,Jaipur,Uber ride,2024,6,15,Saturday,31.0,2024-06,8337.0,8337.0,44,13791.666666666666
T11318,U071,2024-07-31,Expense,Education,3275.0,Bank_Transfer,Bangalore,Books,2024,7,31,Wednesday,46.0,2024-07,3275.0,3275.0,44,4487.0
T11289,U071,2024-08-29,Expense,Health,5332.0,Cash,Unknown,Monthly rent payment,2024,8,29,Thursday,29.0,2024-08,5332.0,5332.0,44,5648.0
T2742,U071,2024-10-09,Expense,Food,3328.0,Bank_Transfer,Bangalore,Monthly rent payment,2024,10,9,Wednesday,41.0,2024-10,11194.0,3328.0,44,3978.3333333333335
T2716,U071,2024-10-10,Expense,Travel,7866.0,Upi,Delhi,Medicine,2024,10,10,Thursday,1.0,2024-10,11194.0,7866.0,44,5508.666666666667
T8025,U071,2024-10-14,Income,Others,74866.0,Upi,Pune,Grocery shopping,2024,10,14,Monday,4.0,2024-10,11194.0,0.0,44,28686.666666666668
T6183,U071,2024-12-21,Expense,Utilities,4100.0,Upi,Bangalore,misc,2024,12,21,Saturday,68.0,2024-12,10726.0,4100.0,44,28944.0
T1288,U071,2024-12-23,Expense,Health,6626.0,Bank_Transfer,Lucknow,Monthly rent payment,2024,12,23,Monday,2.0,2024-12,10726.0,6626.0,44,28530.666666666668
T7410,U072,2021-01-05,Expense,Rent,9560.0,Cash,Lucknow,Shopping,2021,1,5,Tuesday,0.0,2021-01,17594.0,9560.0,33,9560.0
T10438,U072,2021-01-07,Expense,Entertainment,4353.0,Card,Hyderabad,Electricity bill,2021,1,7,Thursday,2.0,2021-01,17594.0,4353.0,33,6956.5
T9407,U072,2021-01-23,Expense,Travel,3681.0,Upi,Pune,Online course,2021,1,23,Saturday,16.0,2021-01,17594.0,3681.0,33,5864.666666666667
T6143,U072,2021-02-26,Expense,Travel,731.0,Cash,Hyderabad,Petrol,2021,2,26,Friday,34.0,2021-02,731.0,731.0,33,2921.6666666666665
T12997,U072,2021-07-01,Expense,Entertainment,5029.0,Card,Delhi,xyz123,2021,7,1,Thursday,125.0,2021-07,5029.0,5029.0,33,3147.0
T0087,U072,2021-08-21,Expense,Health,4364.0,Bank_Transfer,Delhi,asdfgh,2021,8,21,Saturday,51.0,2021-08,12506.0,4364.0,33,3374.6666666666665
T6485,U072,2021-08-22,Expense,Food,8142.0,Cash,Lucknow,xyz123,2021,8,22,Sunday,1.0,2021-08,12506.0,8142.0,33,5845.0
T2672,U072,2021-09-04,Expense,Food,5083.0,Upi,Delhi,Train ticket,2021,9,4,Saturday,13.0,2021-09,5083.0,5083.0,33,5863.0
T7538,U072,2021-12-08,Income,Others,75601.0,Cash,Chennai,Internet bill,2021,12,8,Wednesday,95.0,2021-12,0.0,0.0,33,29608.666666666668
T10661,U072,2022-01-01,Expense,Travel,4651.0,Upi,Bangalore,No Notes,2022,1,1,Saturday,24.0,2022-01,46258.0,4651.0,33,28445.0
T8992,U072,2022-01-20,Expense,Utilities,3143.0,Upi,Hyderabad,No Notes,2022,1,20,Thursday,19.0,2022-01,46258.0,3143.0,33,27798.333333333332
T10631,U072,2022-01-28,Expense,Rent,38464.0,Cash,Lucknow,Doctor consultation,2022,1,28,Friday,8.0,2022-01,46258.0,38464.0,33,15419.333333333334
T8401,U072,2022-02-22,Income,Others,70095.0,Cash,Pune,Petrol,2022,2,22,Tuesday,25.0,2022-02,0.0,0.0,33,37234.0
T1202,U072,2022-03-12,Expense,Travel,7892.0,Bank_Transfer,Hyderabad,Shopping,2022,3,12,Saturday,18.0,2022-03,1015954.0,15955.0,33,38817.0
T4074,U072,2022-03-17,Expense,Food,999999.0,Card,Hyderabad,No Notes,2022,3,17,Thursday,5.0,2022-03,1015954.0,999999.0,33,359328.6666666667
T3506,U072,2022-03-21,Expense,Travel,8063.0,Card,Bangalore,Lunch,2022,3,21,Monday,4.0,2022-03,1015954.0,15955.0,33,338651.3333333333
T13300,U072,2022-10-20,Expense,Food,1819.0,Cash,Lucknow,Movie tickets,2022,10,20,Thursday,213.0,2022-10,1819.0,1819.0,33,336627.0
T6060,U072,2022-11-24,Expense,Food,5467.0,Upi,Unknown,Internet bill,2022,11,24,Thursday,35.0,2022-11,5467.0,5467.0,33,5116.333333333333
T0763,U072,2022-12-01,Expense,Entertainment,7799.0,Card,Ahmedabad,No Notes,2022,12,1,Thursday,7.0,2022-12,7799.0,7799.0,33,5028.333333333333
T7879,U072,2023-01-06,Expense,Rent,6176.0,Cash,Bangalore,Gym membership,2023,1,6,Friday,36.0,2023-01,12294.0,6176.0,33,6480.666666666667
T0058,U072,2023-01-29,Expense,Travel,6118.0,Bank_Transfer,Delhi,No Notes,2023,1,29,Sunday,23.0,2023-01,12294.0,6118.0,33,6697.666666666667
T4540,U072,2023-02-20,Income,Bonus,11567.0,Bank_Transfer,Hyderabad,!!!,2023,2,20,Monday,22.0,2023-02,0.0,0.0,33,7953.666666666667
T1742,U072,2023-04-26,Expense,Entertainment,2827.0,Card,Hyderabad,Online course,2023,4,26,Wednesday,65.0,2023-04,2827.0,2827.0,33,6837.333333333333
T6334,U072,2023-07-27,Expense,Rent,28885.0,Card,Mumbai,Electricity bill,2023,7,27,Thursday,92.0,2023-07,28885.0,28885.0,33,14426.333333333334
T5327,U072,2023-12-14,Expense,Food,3903.0,Cash,Delhi,Grocery shopping,2023,12,14,Thursday,140.0,2023-12,5725.0,5725.0,33,11871.666666666666
T4027,U072,2023-12-23,Expense,Food,1822.0,Unknown,Delhi,Monthly rent payment,2023,12,23,Saturday,9.0,2023-12,5725.0,5725.0,33,11536.666666666666
T3764,U072,2024-01-31,Income,Others,44788.0,Bank_Transfer,Hyderabad,Gym membership,2024,1,31,Wednesday,39.0,2024-01,0.0,0.0,33,16837.666666666668
T3614,U072,2024-05-04,Expense,Rent,7889.0,Card,Bangalore,ATM withdrawal,2024,5,4,Saturday,94.0,2024-05,13169.0,7889.0,33,18166.333333333332
T1811,U072,2024-05-15,Expense,Utilities,5280.0,Upi,Mumbai,Fixed deposit,2024,5,15,Wednesday,11.0,2024-05,13169.0,5280.0,33,19319.0
T3705,U072,2024-10-22,Expense,Travel,7779.0,Upi,Bangalore,asdfgh,2024,10,22,Tuesday,160.0,2024-10,7779.0,7779.0,33,6982.666666666667
T3481,U072,2024-11-02,Expense,Rent,32903.0,Bank_Transfer,Mumbai,Train ticket,2024,11,2,Saturday,11.0,2024-11,47848.0,32903.0,33,15320.666666666666
T12050,U072,2024-11-06,Expense,Education,6177.0,Bank_Transfer,Pune,Restaurant dinner,2024,11,6,Wednesday,4.0,2024-11,47848.0,6177.0,33,15619.666666666666
T2176,U072,2024-11-10,Expense,Food,8768.0,Upi,Unknown,misc,2024,11,10,Sunday,4.0,2024-11,47848.0,8768.0,33,15949.333333333334
T2864,U073,2021-01-29,Expense,Education,2704.0,Card,Jaipur,!!!,2021,1,29,Friday,0.0,2021-01,2704.0,2704.0,33,2704.0
T0309,U073,2021-03-11,Expense,Utilities,2095.0,Card,Lucknow,Train ticket,2021,3,11,Thursday,41.0,2021-03,2095.0,2095.0,33,2399.5
T11896,U073,2021-05-16,Expense,Travel,9704.0,Cash,Mumbai,Doctor consultation,2021,5,16,Sunday,66.0,2021-05,15264.0,15264.0,33,4834.333333333333
T0216,U073,2021-05-19,Expense,Travel,5560.0,Cash,Hyderabad,No Notes,2021,5,19,Wednesday,3.0,2021-05,15264.0,15264.0,33,5786.333333333333
T4502,U073,2021-06-06,Expense,Rent,22768.0,Bank_Transfer,Delhi,No Notes,2021,6,6,Sunday,18.0,2021-06,55477.0,47813.0,33,12677.333333333334
T8783,U073,2021-06-14,Expense,Food,179.0,Bank_Transfer,Pune,Petrol,2021,6,14,Monday,8.0,2021-06,55477.0,179.0,33,9502.333333333334
T4793,U073,2021-06-21,Expense,Travel,7485.0,Bank_Transfer,Delhi,No Notes,2021,6,21,Monday,7.0,2021-06,55477.0,7485.0,33,10144.0
T9385,U073,2021-06-26,Expense,Rent,25045.0,Unknown,Ahmedabad,No Notes,2021,6,26,Saturday,5.0,2021-06,55477.0,47813.0,33,10903.0
T11601,U073,2021-08-13,Expense,Utilities,2585.0,Upi,Pune,Restaurant dinner,2021,8,13,Friday,48.0,2021-08,4476.0,2585.0,33,11705.0
