transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T2475,U045,09-10-2022,Expense,Rent,17393.0,CRD,Bangalore,ATM withdrawal
T1888,U142,06-07-21,Income,Salary,75689.0,cash,DELHI,misc
T4589,U100,2023-11-22,Expense,RENT,8858.0,UPi,JAIPUR,No Notes
T0210,U110,2022-06-26,Expense,Entrtnmnt,2636.0,UPi,JAI,No Notes
T0550,U141,2023-06-03,Expense,Entrtnmnt,4566.0,Bank Transfr,pune,Train ticket
T1446,U090,2024-03-17,Expense,utilities,6208.0,cash,Pune,Movie tickets
T3364,U059,31-07-22,Expense,food,8970.0,UPi,Chennai,Electricity bill
T3852,U007,06/27/2024,Expense,Utilties,7759.0,Bank Transfr,LUC,!!!
T2606,U140,01/20/2023,Income,Salary,20195.0,CARD,hyderabad,Restaurant dinner
T7985,U063,06/18/2021,Expense,Foods,3306.0,cash,Lucknow,Shopping
T4726,U026,01/03/2021,Expense,Travl,834.0,CRD,HYD,Uber ride
T10429,U114,12-06-22,Expense,Utility,4397.0,card,bangalore,...
T4639,U108,2021-10-13,Expense,FOOD,1259.0,Card,delhi,Shopping
T8349,U005,03/26/2023,Expense,travel,1525.0,CRD,AHMEDABAD,No Notes
T10971,U144,06/04/2021,Expense,TRAVEL,7920.0,Card,bangalore,Petrol
T9716,U026,2024-03-06,Expense,Fod,6679.0,bank transfer,KOL,Lunch
T2313,U057,2024-01-12,Expense,Food,1321.0,Csh,HYDERABAD,Internet bill
T13767,U116,2023-12-28,Expense,SAVINGS,3832.0,CASH,Kolkata,Lunch
T12909,U027,2021-10-16,Expense,Foods,1975.0,CRD,JAI,No Notes
T6419,U139,09/03/2023,Expense,RENT,2288.0,csh,Lucknow,Gym membership
T1708,U060,07-01-2022,Expense,Food,1636.0,Card,Pune,asdfgh
T8771,U081,12/12/2023,Expense,Educaton,4537.0,CASH,AHM,Fixed deposit
T2744,U004,2024-10-12,Income,Investment,54771.0,Bank Transfer,HYDERABAD,Books
T6658,U044,08/31/2024,Income,Freelance,31663.0,bank transfer,jaipur,Petrol
T13513,U090,09/13/2024,Expense,Rent,11329.0,Card,BANGALORE,Fixed deposit
T5174,U147,2021-11-13,Income,Bonus,69831.0,cash,Unknown,No Notes
T10799,U047,2021-04-07,Expense,utilities,6689.0,Csh,Unknown,Petrol
T4676,U085,21-11-23,Expense,Utlities,8300.0,Bank_Transfer,Unknown,Online course
T12661,U118,09/10/2024,Expense,entertainment,5452.0,Upi,Hyderabad,Petrol
T2320,U028,04/25/2022,Expense,TRAVEL,3750.0,Csh,Kolkata,Online course
T6774,U128,2023-11-23,Income,Bonus,44729.0,UPi,KOLKATA,EMI payment
T8777,U104,25-04-21,Expense,utilities,5896.0,Crd,JAI,Books
T10814,U123,05-04-24,Expense,Rent,31660.0,UPI,KOL,Fixed deposit
T7340,U115,14-07-21,Expense,Rnt,1016.0,Bank Transfr,mumbai,xyz123
T5803,U052,12/16/2024,Expense,rent,9988.0,Bank Transfer,KOLKATA,Internet bill
T3530,U032,29-06-23,Income,Others,24320.0,upi,Kolkata,Shopping
T6511,U105,22-12-21,Expense,SAVINGS,203.0,Bank_Transfer,lucknow,Coffee
T12099,U115,2023-05-19,Income,Bonus,39718.0,cash,KOLKATA,xyz123
T13602,U148,2021-09-05,Expense,Travel,156.0,CRD,CHENNAI,!!!
T3121,U007,2021-08-16,Expense,FOOD,5005.0,Bank Transfr,bangalore,Internet bill
T6865,U004,01/01/2024,Expense,Travl,6806.0,CARD,ahmedabad,Fixed deposit
T2980,U053,09/26/2024,Expense,Foods,231.0,Cash,Unknown,No Notes
T12201,U118,2022-08-02,Expense,Traval,1249.0,card,Pune,!!!
T10047,U009,09/24/2021,Expense,FOOD,717.0,UPi,BANGALORE,No Notes
T8891,U088,06-07-2024,Expense,Utilities,3833.0,Bank_Transfer,BANGALORE,!!!
T9583,U095,27-01-21,Expense,Foods,2865.0,Upi,KOL,Grocery shopping
T1632,U093,2021-08-21,Expense,Utlities,415.0,upi,AHMEDABAD,No Notes
T2972,U037,11/23/2024,Expense,,4933.0,cash,Lucknow,Restaurant dinner
T7778,U045,06/02/2022,Expense,Travl,3588.0,UPI,PUN,xyz123
T9274,U130,03/23/2023,Expense,Entrtnmnt,4377.0,Crd,MUMBAI,No Notes
T8656,U061,04/02/2024,Expense,Foodd,3777.0,upi,Chennai,Grocery shopping
T6342,U125,21-05-24,Expense,RENT,5077.0,Crd,CHE,Restaurant dinner
T12000,U033,10/01/2022,Income,,17108.0,Upi,MUM,Gym membership
T6839,U069,2022-04-26,Expense,Food,2599.0,Crd,Pune,Lunch
T10093,U083,2024-02-05,Expense,travel,2535.0,Csh,DELHI,ATM withdrawal
T2419,U134,11-08-2024,Expense,TRAVEL,4069.0,UPi,HYDERABAD,Electricity bill
T0026,U141,22-11-21,Expense,rent,4643.0,UPi,Unknown,Internet bill
T8827,U068,26-12-24,Expense,FOOD,9638.0,,BANGALORE,...
T4444,U005,02-02-2023,Expense,Educaton,1084.0,CRD,hyderabad,No Notes
T7124,U011,09/23/2021,Expense,food,9249.0,CASH,DEL,Shopping
T1621,U113,05-03-2021,Expense,EDU,3471.0,Csh,kolkata,test
T6450,U085,07-11-24,Expense,Food,84.0,csh,chennai,Restaurant dinner
T2759,U041,01/16/2021,Expense,Misc,6786.0,bank transfer,Chennai,Monthly rent payment
T11953,U051,2021-02-22,Expense,education,3421.0,Bank_Transfer,Ahmedabad,xyz123
T3703,U070,16-01-2023,Expense,Food,3771.0,UPI,bangalore,xyz123
T9647,U112,2023-01-08,Income,Investment,12377.0,Upi,Ahmedabad,Fixed deposit
T2398,U053,19-09-22,Expense,Rentt,38137.0,BankTransfer,Hyderabad,Electricity bill
T10652,U114,04/27/2021,Expense,travel,6963.0,Csh,hyderabad,Books
T5762,U107,2021-03-09,Income,Bonus,70223.0,UPi,Kolkata,Coffee
T11520,U111,2022-05-20,Expense,,4100.0,Bank_Transfer,PUN,asdfgh
T9630,U028,2023-01-14,Expense,Rent,26643.0,CARD,lucknow,ATM withdrawal
T2511,U117,03-03-21,Expense,FOOD,1005.0,Card,Delhi,No Notes
T11797,U040,09/29/2021,Expense,Traval,5071.0,UPI,Mumbai,Online course
T12735,U115,12-02-21,Income,Investment,70849.0,card,HYDERABAD,No Notes
T8774,U108,2024-01-27,Expense,Fod,453.0,CRD,delhi,Grocery shopping
T8414,U143,2023-01-19,Income,Freelance,64553.0,UPi,kolkata,Shopping
T4810,U031,2024-03-14,Expense,SAVINGS,3552.0,Cash,LUCKNOW,Train ticket
T3939,U011,2021-02-24,Expense,Entrtnmnt,4995.0,upi,mumbai,No Notes
T4347,U092,09/02/2022,Income,Others,12381.0,Bank Transfr,kolkata,No Notes
T7682,U122,30-07-21,Expense,RENT,7466.0,csh,AHMEDABAD,No Notes
T4688,U023,01-10-2024,Expense,food,3338.0,Upi,chennai,Movie tickets
T2962,U070,09/17/2021,Expense,Utilities,2309.0,Cash,KOL,test
T5008,U135,08/30/2023,Expense,food,4107.0,UPI,Lucknow,Coffee
T9174,U118,09/13/2021,Expense,Rent,9414.0,UPi,AHM,Lunch
T9504,U069,05/13/2022,Expense,Traval,1763.0,CASH,DELHI,Shopping
T3140,U033,2021-04-18,Expense,TRAVEL,7501.0,Cash,Mumbai,Books
T10260,U077,02/02/2024,Expense,Travel,8849.0,Bank Transfr,Unknown,No Notes
T6089,U060,13-11-23,Expense,Utilties,5282.0,bank transfer,DEL,ATM withdrawal
T12774,U037,23-07-23,Expense,Utilties,8153.0,Bank Transfer,ahmedabad,No Notes
T9469,U118,03/20/2022,Expense,Utility,2771.0,Bank Transfer,hyderabad,EMI payment
T2418,U059,11/29/2024,Expense,education,3199.0,upi,JAI,Gym membership
T2547,U023,30-12-2022,Expense,FOOD,1021.0,card,chennai,Shopping
T0988,U013,2023-07-30,Expense,Utilities,2695.0,,Unknown,Shopping
T10722,U122,24-12-22,Income,Others,46244.0,UPI,delhi,No Notes
T9665,U132,2023-08-01,Expense,education,3101.0,Crd,jaipur,Doctor consultation
T7824,U085,11/15/2024,Expense,Traval,8149.0,bank transfer,ahmedabad,Medicine
T12328,U006,2021-02-26,Expense,education,4546.0,Card,KOL,Electricity bill
T8720,U077,28-01-2021,Expense,OTHERS,6064.0,Bank Transfr,pune,Movie tickets
T5006,U018,14-12-2023,Expense,Education,1897.0,Bank Transfer,bangalore,Monthly rent payment
T10815,U011,2022-04-18,Income,Bonus,59348.0,Bank Transfer,JAI,Movie tickets
T11034,U097,2022-10-16,Expense,Foods,3519.0,Bank Transfr,PUNE,No Notes
T4563,U016,30-11-24,Expense,Travl,7800.0,cash,CHENNAI,EMI payment
T1934,U064,2021-06-18,Expense,food,8620.0,,Unknown,Coffee
T11882,U041,12/30/2023,Expense,entertainment,7841.0,CARD,jaipur,Coffee
T6789,U002,11/23/2021,Expense,Entertainment,377.0,CASH,chennai,Coffee
T2731,U091,2021-07-22,Expense,rent,6857.0,Upi,AHMEDABAD,Movie tickets
T10440,U117,09/04/2022,Income,Bonus,69187.0,Upi,JAI,Online course
T6841,U017,01-12-24,Expense,food,3969.0,Cash,MUM,Lunch
T7443,U059,2023-03-01,Expense,Foodd,3262.0,Bank Transfer,Bangalore,Shopping
T2038,U125,06/11/2022,Expense,Rent,11395.0,Crd,ahmedabad,Train ticket
T6125,U104,2024-09-25,Expense,rent,8048.0,csh,PUNE,No Notes
T7927,U059,01/13/2023,Expense,Entertainment,955.0,CASH,Chennai,Medicine
T9005,U065,29-05-2022,Income,Others,71096.0,Card,Lucknow,Petrol
T0236,U144,2022-12-14,Expense,Foodd,3359.0,csh,Unknown,No Notes
T2343,U006,2022-07-03,Expense,SAVINGS,2971.0,UPI,KOLKATA,Doctor consultation
T1811,U072,2024-05-15,Expense,Utilities,5280.0,UPi,Mumbai,Fixed deposit
T9566,U111,05/05/2021,Expense,Utility,3999.0,Bank_Transfer,bangalore,Fixed deposit
T10956,U133,02/14/2021,Income,Investment,76935.0,cash,Unknown,Lunch
T4387,U090,2021-07-21,Expense,Utilities,8026.0,BankTransfer,PUNE,Lunch
T5153,U049,11/05/2023,Expense,RENT,9669.0,Bank Transfer,LUCKNOW,Coffee
T13288,U096,11/12/2022,Expense,utilities,982.0,CARD,LUC,Books
T7767,U061,01/22/2021,Expense,Fod,3860.0,upi,kolkata,Grocery shopping
T1196,U043,05/01/2022,Expense,Rentt,15359.0,UPi,HYD,Gym membership
T4903,U042,2024-12-23,Expense,Rentt,5337.0,UPI,Jaipur,Train ticket
T12042,U097,03/18/2024,Expense,,7993.0,Crd,ahmedabad,test
T5817,U023,08/07/2024,Expense,Savings,2072.0,cash,lucknow,Shopping
T10571,U002,28-05-22,Expense,Entrtnmnt,6817.0,csh,jaipur,Internet bill
T13341,U089,2023-05-21,Expense,Entrtnmnt,9028.0,CARD,PUN,Gym membership
T12712,U108,2024-02-15,Expense,FOOD,9063.0,bank transfer,Chennai,Monthly rent payment
T12770,U038,28-06-23,Expense,Rentt,42628.0,UPI,DELHI,Internet bill
T13514,U050,2021-12-08,Expense,Educaton,7457.0,UPi,HYD,!!!
T8512,U068,19-02-24,Expense,Rent,40333.0,card,HYDERABAD,Petrol
T8271,U066,2023-07-24,Expense,food,4795.0,Csh,AHMEDABAD,Electricity bill
T10940,U148,2021-08-28,Expense,Travl,9178.0,,MUMBAI,Restaurant dinner
T11935,U150,10/08/2021,Expense,FOOD,2678.0,bank transfer,mumbai,Petrol
T8351,U135,2024-12-21,Income,Freelance,78359.0,csh,delhi,!!!
T13721,U138,2021-08-18,Income,Bonus,17142.0,bank transfer,JAIPUR,Train ticket
T3178,U012,09/15/2021,Expense,Fod,163.0,CASH,Jaipur,Movie tickets
T6983,U092,29-12-24,Expense,HEALTH,4950.0,cash,Delhi,No Notes
T5824,U149,01/30/2022,Expense,TRAVEL,5490.0,Bank Transfer,Hyderabad,Grocery shopping
T8847,U053,05-02-2023,Expense,Food,3096.0,cash,MUMBAI,!!!
T4593,U077,07-03-21,Expense,education,7306.0,csh,Mumbai,Train ticket
T0099,U149,04/16/2021,Expense,Rentt,29916.0,,DEL,Medicine
T0439,U106,2021-08-15,Expense,FOOD,3482.0,Bank Transfr,KOL,Medicine
T11349,U037,2023-08-04,Expense,education,4160.0,,jaipur,EMI payment
T0003,U078,2021-08-26,Income,Others,64935.0,Bank Transfer,LUC,!!!
T13823,U023,10-06-22,Expense,Travl,3654.0,Crd,MUMBAI,Gym membership
T6277,U024,2023-01-10,Income,Salary,11386.0,Bank Transfer,Jaipur,Uber ride
T7836,U040,19-05-24,Expense,Rnt,7538.0,upi,jaipur,misc
T7932,U132,2024-10-05,Expense,Entertainment,8167.0,Card,LUC,Fixed deposit
T6288,U016,2023-04-09,Expense,FOOD,333.0,Crd,Ahmedabad,Books
T7492,U115,14-11-2024,Income,Bonus,55369.0,Cash,CHENNAI,Restaurant dinner
T2415,U038,05/10/2024,Expense,utilities,3086.0,Csh,LUCKNOW,Petrol
T11520,U037,28-11-2023,Expense,RENT,9803.0,Card,MUM,test
T12511,U089,29-08-2023,Expense,rent,8019.0,Card,MUM,Lunch
T11943,U009,20-04-23,Expense,RENT,4176.0,Crd,Ahmedabad,Books
T0427,U113,14-04-2024,Expense,education,2953.0,card,BAN,Coffee
T2484,U048,2021-08-09,Income,Investment,27046.0,Bank_Transfer,DELHI,xyz123
T11793,U081,2024-05-06,Expense,Travl,8760.0,csh,Ahmedabad,asdfgh
T3644,U113,27-08-2022,Expense,Travel,8868.0,csh,Unknown,No Notes
T12566,U012,02-09-2023,Expense,Entrtnmnt,2921.0,,CHE,test
T12499,U044,10/23/2021,Expense,Entertain,4173.0,Crd,mumbai,!!!
T9675,U075,26-01-23,Expense,Travel,4505.0,Upi,lucknow,No Notes
T6436,U102,2022-03-28,Income,Investment,38733.0,Crd,HYDERABAD,...
T11201,U028,27-10-24,Expense,Entertainment,9627.0,Csh,delhi,Train ticket
T11024,U103,2024-11-13,Income,Salary,55629.0,UPI,ahmedabad,xyz123
T0279,U110,03/27/2021,Expense,Rnt,9470.0,csh,ahmedabad,Uber ride
T6912,U103,04-08-23,Expense,EDU,1649.0,,PUN,...
T12473,U141,2024-11-01,Expense,Foods,972.0,Cash,JAI,No Notes
T1707,U005,11-07-2024,Expense,Rent,36536.0,,Lucknow,xyz123
T1957,U076,09-06-22,Expense,EDU,1358.0,bank transfer,mumbai,Uber ride
T8299,U070,2021-06-09,Expense,Utilities,2540.0,Upi,AHMEDABAD,xyz123
T10975,U090,01/05/2023,Income,Others,76554.0,Csh,LUCKNOW,Petrol
T6021,U022,2022-11-25,Income,Investment,46512.0,card,Chennai,Grocery shopping
T3315,U023,2023-05-10,Expense,FOOD,5071.0,UPi,Ahmedabad,Coffee
T13081,U107,2021-10-14,Expense,Entertain,1016.0,UPI,Pune,No Notes
T12533,U023,10/15/2021,Expense,FOOD,9780.0,upi,LUC,Internet bill
T4536,U005,01/24/2022,Expense,Utlities,3896.0,Bank_Transfer,AHM,Grocery shopping
T7511,U077,01-10-22,Expense,Utlities,5537.0,BankTransfer,delhi,No Notes
T11443,U045,2022-07-05,Expense,Rent,24730.0,upi,kolkata,Gym membership
T8029,U144,25-05-22,Income,Bonus,35072.0,CARD,delhi,EMI payment
T1458,U048,2023-10-19,Expense,Utility,908.0,Card,BANGALORE,xyz123
T13778,U093,2021-05-07,Expense,Traval,4198.0,Cash,JAIPUR,Internet bill
T1655,U133,2024-10-19,Expense,education,8452.0,Upi,mumbai,Fixed deposit
T2348,U059,05-05-24,Expense,Utilties,5349.0,card,HYDERABAD,Electricity bill
T11037,U046,04/07/2024,Income,Bonus,40883.0,Bank Transfr,DELHI,Petrol
T9069,U047,2023-12-29,Income,Investment,46285.0,Bank Transfr,ahmedabad,Doctor consultation
T2678,U119,05/15/2021,Expense,Rentt,37286.0,,AHM,Grocery shopping
T10342,U040,04-08-21,Expense,TRAVEL,9850.0,Cash,HYD,misc
T4016,U085,2021-07-30,Expense,food,8981.0,Card,PUN,Medicine
T4757,U058,2023-01-28,Expense,utilities,7686.0,cash,jaipur,misc
T12686,U141,2021-06-28,Expense,FOOD,3915.0,Bank_Transfer,HYD,Grocery shopping
T0647,U118,05/20/2024,Expense,Entertain,1921.0,card,Delhi,Grocery shopping
T9660,U022,08/24/2022,Expense,FOOD,3865.0,card,Pune,Online course
T5479,U070,2024-10-31,Expense,travel,1544.0,UPi,bangalore,Books
T0658,U121,07-09-2022,Expense,RENT,6591.0,CRD,AHMEDABAD,!!!
T10776,U080,2021-06-16,Income,Others,32514.0,Csh,jaipur,Online course
T7923,U097,14-10-2024,Income,Bonus,25258.0,Bank Transfr,DEL,Gym membership
T5494,U089,2023-09-16,Expense,Rnt,9577.0,Cash,LUCKNOW,Grocery shopping
T0013,U124,02-04-2023,Expense,,7554.0,Bank Transfr,chennai,Electricity bill
T10670,U039,2024-12-24,Expense,Food,1476.0,BankTransfer,LUCKNOW,Online course
T4227,U079,02/15/2022,Expense,Foods,4873.0,csh,AHMEDABAD,Grocery shopping
T3832,U111,2024-02-07,Expense,Others,8969.0,card,JAI,No Notes
T13779,U111,11/08/2021,Expense,EDU,9141.0,Cash,Ahmedabad,Restaurant dinner
T12655,U022,03-09-24,Expense,Travl,6133.0,UPI,PUN,Shopping
T12956,U131,10/13/2024,Expense,Entertain,6081.0,card,HYDERABAD,Doctor consultation
T6347,U136,2023-07-23,Expense,,8239.0,Crd,LUC,asdfgh
T0773,U060,2024-06-25,Expense,Foods,4538.0,cash,Delhi,Doctor consultation
T2615,U084,06/08/2022,Expense,RENT,7523.0,Bank Transfr,CHENNAI,Electricity bill
T10628,U101,2022-04-28,Income,Freelance,23217.0,UPi,Pune,No Notes
T6930,U048,2022-12-14,Expense,Travel,873.0,BankTransfer,DEL,Train ticket
T8839,U038,01/06/2022,Income,Investment,73885.0,CARD,Lucknow,Electricity bill
T4740,U029,2021-05-24,Income,Investment,10926.0,UPi,LUCKNOW,Electricity bill
T1607,U063,03/01/2021,Expense,FOOD,6259.0,Csh,JAI,Doctor consultation
T3908,U076,14-02-22,Expense,Education,8887.0,bank transfer,HYDERABAD,Coffee
T11606,U080,2022-04-05,Expense,Entertainment,9886.0,Card,CHENNAI,Petrol
T5881,U136,2021-08-15,Expense,Food,1752.0,,Chennai,Internet bill
T0705,U003,2023-03-21,Expense,rent,1974.0,Crd,Kolkata,test
T6428,U104,2023-01-27,Expense,RENT,4829.0,CRD,Bangalore,Grocery shopping
T7811,U068,13-07-24,Income,Salary,56796.0,Bank Transfer,chennai,Movie tickets
T4554,U033,2024-07-25,Expense,Foodd,2134.0,bank transfer,MUMBAI,test
T11155,U045,08-10-21,Expense,Rnt,1641.0,bank transfer,Chennai,Train ticket
T2388,U141,13-05-24,Expense,Foods,1096.0,CRD,KOLKATA,No Notes
T8669,U050,08-06-24,Expense,RENT,8899.0,Upi,jaipur,Electricity bill
T3095,U053,2021-03-04,Expense,Utilties,8525.0,upi,Unknown,No Notes
T7438,U143,16-11-2024,Expense,Rentt,27362.0,Crd,BAN,...
T13017,U108,2022-09-13,Expense,RENT,1152.0,CARD,KOL,Internet bill
T1961,U058,05/28/2022,Income,Others,23191.0,UPi,Hyderabad,No Notes
T12650,U128,06-11-22,Expense,Traval,7027.0,Cash,HYD,Restaurant dinner
T4426,U039,08/18/2021,Income,Bonus,42668.0,csh,HYD,No Notes
T4002,U150,2021-08-28,Expense,Food,1093.0,CARD,HYDERABAD,asdfgh
T10981,U014,31-07-2023,Expense,entertainment,8542.0,Csh,MUMBAI,Internet bill
T5995,U031,2022-01-22,Expense,Travl,7839.0,card,BAN,Books
T2260,U137,07/27/2024,Income,Freelance,58313.0,bank transfer,HYD,ATM withdrawal
T10968,U104,07/02/2021,Expense,Travel,6928.0,Upi,LUC,EMI payment
T13903,U026,2022-02-02,Expense,Educaton,9089.0,card,LUCKNOW,Petrol
T10961,U051,03/18/2023,Expense,Utlities,1695.0,Bank Transfr,delhi,Electricity bill
T12843,U052,11/23/2024,Income,Investment,54685.0,upi,Unknown,Monthly rent payment
T11931,U027,2023-10-08,Expense,Food,1620.0,Bank Transfer,Bangalore,Train ticket
T12508,U036,09/21/2022,Income,Salary,34947.0,Bank Transfr,Unknown,Grocery shopping
T8722,U098,06/07/2023,Expense,Foods,4398.0,Upi,kolkata,...
T4145,U087,15-04-22,Expense,EDU,5531.0,CRD,ahmedabad,Doctor consultation
T13836,U144,2021-10-19,Expense,Entertainment,3458.0,CASH,DEL,asdfgh
T9314,U139,19-01-22,Income,Salary,58526.0,Card,Bangalore,EMI payment
T9908,U092,2021-11-11,Expense,Foods,4318.0,Cash,delhi,Restaurant dinner
T5486,U024,06-11-22,Income,Salary,51746.0,Upi,Ahmedabad,No Notes
T4390,U040,2021-07-04,Expense,entertainment,8501.0,bank transfer,kolkata,Restaurant dinner
T1715,U009,09/15/2023,Expense,rent,6192.0,cash,Pune,EMI payment
T5089,U003,2021-06-17,Expense,Foods,3829.0,Bank Transfer,lucknow,No Notes
T0611,U065,08-03-2022,Income,Freelance,72111.0,CARD,Unknown,EMI payment
T7131,U054,2024-02-23,Expense,others,9313.0,Cash,PUNE,ATM withdrawal
T1899,U144,11-04-2022,Expense,Entrtnmnt,5666.0,Cash,BANGALORE,asdfgh
T9575,U047,05/22/2024,Expense,Fod,1596.0,Csh,hyderabad,Petrol
T1526,U007,23-07-23,Expense,utilities,3735.0,card,MUMBAI,asdfgh
T11172,U054,2022-09-04,Expense,health,8799.0,UPI,MUMBAI,Fixed deposit
T9018,U065,05-01-24,Expense,Rnt,6517.0,bank transfer,KOL,!!!
T0897,U133,2024-10-04,Expense,Travel,1096.0,,CHE,Electricity bill
T13605,U113,12/17/2022,Expense,Utilties,339.0,upi,MUM,asdfgh
T13090,U055,2024-04-23,Expense,Foods,3020.0,Crd,BANGALORE,No Notes
T9607,U054,11/05/2021,Expense,entertainment,3713.0,card,Unknown,Doctor consultation
T8442,U102,08-01-21,Expense,utilities,6993.0,Bank_Transfer,LUCKNOW,No Notes
T3748,U051,2024-08-25,Expense,Entertain,3689.0,cash,pune,Online course
T7481,U121,05/04/2023,Expense,Fod,6443.0,CRD,LUCKNOW,Grocery shopping
T4368,U106,2022-12-19,Income,Others,20419.0,Csh,Mumbai,Lunch
T9762,U105,2021-04-13,Income,Others,50731.0,Upi,delhi,ATM withdrawal
T0179,U037,10/26/2024,Expense,food,907.0,Csh,KOL,EMI payment
T12091,U148,2023-11-05,Expense,Utility,4194.0,bank transfer,MUMBAI,misc
T7256,U029,2022-08-16,Expense,Foodd,4044.0,Bank Transfer,Jaipur,Books
T13670,U083,15-08-2023,Expense,Foodd,3092.0,csh,Bangalore,Train ticket
T11470,U107,29-03-24,Expense,Education,6247.0,Bank_Transfer,bangalore,ATM withdrawal
T6006,U125,08-04-2024,Expense,Savings,1793.0,cash,Mumbai,Monthly rent payment
T1338,U100,02/04/2024,Expense,health,5875.0,Bank Transfer,KOL,...
T9217,U003,2023-03-09,Expense,Utilties,9361.0,upi,Lucknow,Train ticket
T11343,U138,24-04-21,Income,Others,25503.0,CASH,LUCKNOW,Monthly rent payment
T4168,U022,2023-08-04,Expense,Food,1335.0,UPi,Jaipur,Online course
T3770,U040,26-06-23,Expense,Entertainment,1175.0,bank transfer,Unknown,Fixed deposit
T3326,U132,2021-09-09,Expense,savings,2670.0,Bank_Transfer,Hyderabad,No Notes
T7452,U074,11/06/2021,Expense,Health,4280.0,bank transfer,Hyderabad,Grocery shopping
T1415,U027,2023-11-21,Expense,Rent,24380.0,Upi,MUM,Doctor consultation
T1131,U145,2021-05-02,Expense,Entertain,2912.0,upi,Kolkata,misc
T11517,U083,2024-09-11,Expense,education,1967.0,upi,KOLKATA,Grocery shopping
T10113,U121,08-07-21,Expense,Rent,11268.0,UPi,CHE,Online course
T13207,U065,09/28/2024,Income,Salary,50409.0,Bank Transfr,Bangalore,Uber ride
T2564,U076,18-04-21,Expense,Rnt,9518.0,Upi,mumbai,Doctor consultation
T12410,U130,2021-01-31,Expense,Entrtnmnt,770.0,UPI,PUNE,No Notes
T8304,U088,23-07-23,Income,Freelance,26810.0,UPi,pune,No Notes
T13517,U071,06/28/2024,Expense,RENT,2778.0,CRD,Jaipur,No Notes
T1419,U022,2023-10-20,Expense,FOOD,9413.0,,kolkata,No Notes
T5267,U088,04/10/2024,Expense,rent,2777.0,Csh,JAIPUR,No Notes
T1242,U030,2023-06-25,Expense,Traval,1640.0,UPI,KOL,Lunch
T3186,U027,14-01-24,Expense,RENT,5132.0,CARD,LUCKNOW,test
T4877,U135,06/20/2023,Expense,Education,1163.0,Bank Transfr,jaipur,Online course
T3072,U017,2023-04-25,Expense,Utilities,7597.0,UPI,AHM,No Notes
T13562,U145,2022-09-26,Expense,food,5984.0,CRD,AHM,Petrol
T8652,U117,09/21/2022,Expense,Food,1241.0,Cash,JAIPUR,Coffee
T4101,U010,14-03-2024,Expense,Utilties,8743.0,,ahmedabad,Internet bill
T6015,U094,2021-07-28,Income,Salary,20350.0,Bank Transfer,Bangalore,Grocery shopping
T9141,U074,2023-09-03,Income,Bonus,28444.0,UPI,Unknown,Online course
T7166,U040,2021-10-09,Expense,education,7284.0,UPI,KOL,!!!
T7455,U062,2023-06-25,Expense,Fod,5600.0,upi,JAIPUR,No Notes
T10097,U103,25-08-22,Income,Investment,68186.0,Card,PUN,Gym membership
T8516,U116,05/29/2021,Expense,SAVINGS,6648.0,BankTransfer,MUMBAI,Internet bill
T2946,U021,12-12-2022,Expense,Utilities,4999.0,Bank_Transfer,DELHI,Online course
T11787,U024,2021-08-26,Expense,FOOD,5311.0,Bank Transfr,BANGALORE,Train ticket
T3021,U111,2021-09-25,Expense,food,585.0,UPi,DELHI,Shopping
T1202,U072,2022-03-12,Expense,Travl,7892.0,Bank Transfr,hyderabad,Shopping
T9251,U044,2021-07-16,Expense,Utilties,6241.0,UPI,hyderabad,Medicine
T1954,U008,2023-10-02,Expense,Rent,15177.0,bank transfer,DELHI,No Notes
T0811,U142,2021-10-24,Expense,Education,8562.0,,DELHI,Internet bill
T3710,U143,2022-07-07,Expense,food,6363.0,csh,chennai,Movie tickets
T5196,U026,01-02-22,Expense,Rentt,21341.0,upi,JAI,test
T7859,U098,2021-08-24,Income,Freelance,17069.0,CARD,jaipur,Books
T10812,U107,17-10-24,Income,Others,64313.0,cash,PUN,No Notes
T7944,U022,2024-07-22,Income,Investment,57757.0,,chennai,Lunch
T10762,U059,17-01-21,Expense,Travl,7225.0,csh,Unknown,Coffee
T12672,U022,2024-12-23,Expense,,2524.0,Csh,DEL,No Notes
T3831,U147,11-04-23,Expense,Others,2086.0,cash,bangalore,asdfgh
T9612,U063,04/01/2024,Expense,Health,6455.0,Csh,BAN,No Notes
T9015,U049,14-02-21,Expense,Savings,6269.0,Cash,kolkata,EMI payment
T1521,U001,2023-07-12,Expense,,882.0,UPi,Delhi,Monthly rent payment
T6283,U106,2021-06-19,Expense,Utilties,507.0,Bank_Transfer,ahmedabad,ATM withdrawal
T11247,U037,2023-11-27,Expense,Entertainment,998.0,CARD,bangalore,misc
T9151,U146,18-09-23,Expense,Fod,8437.0,Card,JAIPUR,test
T9551,U112,21-08-2022,Expense,Foods,4023.0,upi,CHENNAI,Electricity bill
T7678,U002,06/25/2022,Expense,Entrtnmnt,775.0,CARD,Pune,No Notes
T5775,U116,2024-07-25,Expense,RENT,1130.0,card,BANGALORE,Fixed deposit
T10045,U002,12/05/2022,Expense,Food,3573.0,Bank Transfr,BAN,No Notes
T4513,U087,05/22/2021,Expense,food,4040.0,BankTransfer,Unknown,No Notes
T2422,U036,2024-09-14,Expense,Foods,2214.0,Csh,PUNE,Train ticket
