transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,days_since_last_txn,year_month,monthly_total_spend,category_monthly_spend,user_txn_frequency,rolling_avg_3
T0206,U075,2024-09-10,Expense,Entertainment,5381.0,Bank_Transfer,Pune,Grocery shopping,2024,9,10,Tuesday,44.0,2024-09,14450.0,5381.0,100,3747.6666666666665
T6535,U075,2024-09-18,Expense,Education,9069.0,Cash,Mumbai,Internet bill,2024,9,18,Wednesday,8.0,2024-09,14450.0,9069.0,100,5055.0
T5129,U075,2024-10-02,Income,Bonus,38623.0,Cash,Hyderabad,...,2024,10,2,Wednesday,14.0,2024-10,,,100,17691.0
T5651,U075,2024-11-03,Expense,Food,174.0,Upi,Unknown,Petrol,2024,11,3,Sunday,32.0,2024-11,174.0,174.0,100,15955.333333333334
T11634,U075,2024-12-29,Expense,Food,5286.0,Card,Pune,Internet bill,2024,12,29,Sunday,56.0,2024-12,5286.0,5286.0,100,14694.333333333334
T6846,U076,2021-01-23,Expense,Food,3716.0,Upi,Jaipur,Online course,2021,1,23,Saturday,,2021-01,3716.0,3716.0,97,3716.0
T11698,U076,2021-02-23,Expense,Rent,37902.0,Cash,Kolkata,Doctor consultation,2021,2,23,Tuesday,31.0,2021-02,44098.0,37902.0,97,20809.0
T6305,U076,2021-02-23,Expense,Utilities,6196.0,Bank_Transfer,Delhi,Train ticket,2021,2,23,Tuesday,0.0,2021-02,44098.0,6196.0,97,15938.0
T6877,U076,2021-04-14,Expense,Rent,6209.0,Upi,Hyderabad,No Notes,2021,4,14,Wednesday,50.0,2021-04,26099.0,26099.0,97,16769.0
T2564,U076,2021-04-18,Expense,Rent,9518.0,Upi,Mumbai,Doctor consultation,2021,4,18,Sunday,4.0,2021-04,26099.0,26099.0,97,7307.666666666667
T9144,U076,2021-04-23,Expense,Rent,10372.0,Bank_Transfer,Lucknow,!!!,2021,4,23,Friday,5.0,2021-04,26099.0,26099.0,97,8699.666666666666
T3654,U076,2021-05-04,Income,Others,69656.0,Card,Kolkata,Lunch,2021,5,4,Tuesday,11.0,2021-05,6996.0,,97,29848.666666666668
T4994,U076,2021-05-31,Expense,Travel,6996.0,Upi,Pune,Movie tickets,2021,5,31,Monday,27.0,2021-05,6996.0,6996.0,97,29008.0
T13250,U076,2021-06-03,Expense,Entertainment,5125.0,Upi,Delhi,Electricity bill,2021,6,3,Thursday,3.0,2021-06,16278.0,5125.0,97,27259.0
T6234,U076,2021-06-04,Expense,Food,4511.0,Upi,Lucknow,Restaurant dinner,2021,6,4,Friday,1.0,2021-06,16278.0,11153.0,97,5544.0
T1633,U076,2021-06-23,Expense,Food,2947.0,Cash,Delhi,asdfgh,2021,6,23,Wednesday,19.0,2021-06,16278.0,11153.0,97,4194.333333333333
T8922,U076,2021-06-26,Expense,Food,3695.0,Cash,Bangalore,test,2021,6,26,Saturday,3.0,2021-06,16278.0,11153.0,97,3717.6666666666665
T12521,U076,2021-07-09,Expense,Rent,560.0,Bank_Transfer,Lucknow,Internet bill,2021,7,9,Friday,13.0,2021-07,8704.0,560.0,97,2400.6666666666665
T6880,U076,2021-07-16,Expense,Utilities,8144.0,Card,Bangalore,xyz123,2021,7,16,Friday,7.0,2021-07,8704.0,8144.0,97,4133.0
T11709,U076,2021-08-13,Expense,Rent,8207.0,Bank_Transfer,Mumbai,Medicine,2021,8,13,Friday,28.0,2021-08,13424.0,8207.0,97,5637.0
T0600,U076,2021-08-19,Income,Others,65687.0,Upi,Pune,Fixed deposit,2021,8,19,Thursday,6.0,2021-08,13424.0,,97,27346.0
T9334,U076,2021-08-25,Expense,Entertainment,5217.0,Upi,Pune,Petrol,2021,8,25,Wednesday,6.0,2021-08,13424.0,5217.0,97,26370.333333333332
T7731,U076,2021-09-05,Expense,Utilities,1601.0,Upi,Chennai,No Notes,2021,9,5,Sunday,11.0,2021-09,4611.0,1601.0,97,24168.333333333332
T12850,U076,2021-09-06,Expense,Rent,3010.0,Upi,Kolkata,No Notes,2021,9,6,Monday,1.0,2021-09,4611.0,3010.0,97,3276.0
T13646,U076,2021-10-01,Income,Others,50568.0,Unknown,Pune,No Notes,2021,10,1,Friday,25.0,2021-10,,,97,18393.0
T2429,U076,2021-12-21,Expense,Food,3443.0,Cash,Kolkata,Books,2021,12,21,Tuesday,81.0,2021-12,13841.0,3443.0,97,19007.0
T12419,U076,2021-12-25,Expense,Utilities,2093.0,Bank_Transfer,Unknown,Train ticket,2021,12,25,Saturday,4.0,2021-12,13841.0,2093.0,97,18701.333333333332
T11355,U076,2021-12-29,Expense,Education,8305.0,Cash,Pune,Electricity bill,2021,12,29,Wednesday,4.0,2021-12,13841.0,8305.0,97,4613.666666666667
T1048,U076,2022-01-06,Expense,Travel,5718.0,Upi,Mumbai,xyz123,2022,1,6,Thursday,8.0,2022-01,5718.0,5718.0,97,5372.0
T5185,U076,2022-01-19,Income,Salary,78908.0,Bank_Transfer,Hyderabad,Gym membership,2022,1,19,Wednesday,13.0,2022-01,5718.0,,97,30977.0
T10237,U076,2022-02-11,Expense,Food,3528.0,Upi,Jaipur,misc,2022,2,11,Friday,23.0,2022-02,27784.0,3528.0,97,29384.666666666668
T3908,U076,2022-02-14,Expense,Education,8887.0,Bank_Transfer,Hyderabad,Coffee,2022,2,14,Monday,3.0,2022-02,27784.0,12064.0,97,30441.0
T10452,U076,2022-02-15,Expense,Education,3177.0,Upi,Lucknow,Fixed deposit,2022,2,15,Tuesday,1.0,2022-02,27784.0,12064.0,97,5197.333333333333
T10429,U076,2022-02-23,Expense,Rent,12192.0,Upi,Ahmedabad,ATM withdrawal,2022,2,23,Wednesday,8.0,2022-02,27784.0,12192.0,97,8085.333333333333
T11032,U076,2022-03-14,Expense,Utilities,9130.0,Cash,Mumbai,misc,2022,3,14,Monday,19.0,2022-03,11475.0,9130.0,97,8166.333333333333
T6072,U076,2022-03-25,Expense,Food,2345.0,Bank_Transfer,Chennai,Doctor consultation,2022,3,25,Friday,11.0,2022-03,11475.0,2345.0,97,7889.0
T6669,U076,2022-04-02,Expense,Food,3357.0,Bank_Transfer,Pune,Petrol,2022,4,2,Saturday,8.0,2022-04,12044.0,7258.0,97,4944.0
T12101,U076,2022-04-10,Expense,Others,4786.0,Upi,Kolkata,Monthly rent payment,2022,4,10,Sunday,8.0,2022-04,12044.0,4786.0,97,3496.0
T7644,U076,2022-04-26,Expense,Food,3901.0,Bank_Transfer,Lucknow,Monthly rent payment,2022,4,26,Tuesday,16.0,2022-04,12044.0,7258.0,97,4014.6666666666665
T7069,U076,2022-05-13,Expense,Travel,2678.0,Unknown,Unknown,Lunch,2022,5,13,Friday,17.0,2022-05,39727.0,2678.0,97,3788.3333333333335
T0868,U076,2022-05-21,Expense,Rent,30649.0,Cash,Kolkata,Online course,2022,5,21,Saturday,8.0,2022-05,39727.0,30649.0,97,12409.333333333334
T10080,U076,2022-05-26,Expense,Food,3993.0,Unknown,Mumbai,asdfgh,2022,5,26,Thursday,5.0,2022-05,39727.0,6400.0,97,12440.0
T12348,U076,2022-05-29,Expense,Food,2407.0,Bank_Transfer,Hyderabad,Movie tickets,2022,5,29,Sunday,3.0,2022-05,39727.0,6400.0,97,12349.666666666666
T1957,U076,2022-06-09,Expense,Education,1358.0,Bank_Transfer,Mumbai,Uber ride,2022,6,9,Thursday,11.0,2022-06,1358.0,1358.0,97,2586.0
T7155,U076,2022-07-09,Expense,Food,2236.0,Cash,Chennai,No Notes,2022,7,9,Saturday,30.0,2022-07,2236.0,2236.0,97,2000.3333333333333
T4926,U076,2022-08-07,Income,Others,17353.0,Upi,Jaipur,Lunch,2022,8,7,Sunday,29.0,2022-08,,,97,6982.333333333333
T5890,U076,2022-08-17,Income,Others,10062.0,Card,Bangalore,Movie tickets,2022,8,17,Wednesday,10.0,2022-08,,,97,9883.666666666666
T8648,U076,2022-09-03,Expense,Food,179.0,Upi,Hyderabad,Coffee,2022,9,3,Saturday,17.0,2022-09,2887.0,179.0,97,9198.0
T13079,U076,2022-09-04,Expense,Utilities,2708.0,Card,Jaipur,No Notes,2022,9,4,Sunday,1.0,2022-09,2887.0,2708.0,97,4316.333333333333
T1170,U076,2022-10-14,Expense,Entertainment,3742.0,Cash,Hyderabad,Lunch,2022,10,14,Friday,40.0,2022-10,3742.0,3742.0,97,2209.6666666666665
T5025,U076,2022-11-14,Income,Others,51548.0,Card,Bangalore,test,2022,11,14,Monday,31.0,2022-11,11287.0,,97,19332.666666666668
T6585,U076,2022-11-22,Expense,Rent,4676.0,Bank_Transfer,Mumbai,Movie tickets,2022,11,22,Tuesday,8.0,2022-11,11287.0,4676.0,97,19988.666666666668
T0056,U076,2022-11-25,Expense,Utilities,6611.0,Bank_Transfer,Delhi,No Notes,2022,11,25,Friday,3.0,2022-11,11287.0,6611.0,97,20945.0
T0679,U076,2022-12-13,Expense,Utilities,8369.0,Card,Chennai,Monthly rent payment,2022,12,13,Tuesday,18.0,2022-12,15538.0,8369.0,97,6552.0
T4123,U076,2022-12-24,Expense,Rent,7169.0,Upi,Unknown,Monthly rent payment,2022,12,24,Saturday,11.0,2022-12,15538.0,7169.0,97,7383.0
T0547,U076,2022-12-24,Income,Freelance,74828.0,Unknown,Pune,Medicine,2022,12,24,Saturday,0.0,2022-12,15538.0,,97,30122.0
T9910,U076,2023-01-15,Expense,Food,307.0,Upi,Lucknow,asdfgh,2023,1,15,Sunday,22.0,2023-01,13231.0,307.0,97,27434.666666666668
T11779,U076,2023-01-17,Expense,Rent,12924.0,Bank_Transfer,Ahmedabad,Petrol,2023,1,17,Tuesday,2.0,2023-01,13231.0,12924.0,97,29353.0
T8415,U076,2023-02-17,Expense,Rent,6026.0,Card,Lucknow,!!!,2023,2,17,Friday,31.0,2023-02,6026.0,6026.0,97,6419.0
T3825,U076,2023-03-01,Expense,Travel,3785.0,Cash,Bangalore,Grocery shopping,2023,3,1,Wednesday,12.0,2023-03,12301.0,3785.0,97,7578.333333333333
T0392,U076,2023-03-11,Expense,Food,3919.0,Upi,Bangalore,Train ticket,2023,3,11,Saturday,10.0,2023-03,12301.0,8516.0,97,4576.666666666667
T6325,U076,2023-03-12,Expense,Food,4597.0,Unknown,Lucknow,Restaurant dinner,2023,3,12,Sunday,1.0,2023-03,12301.0,8516.0,97,4100.333333333333
T6247,U076,2023-04-24,Expense,Education,5266.0,Cash,Ahmedabad,ATM withdrawal,2023,4,24,Monday,43.0,2023-04,5266.0,5266.0,97,4594.0
T11920,U076,2023-05-25,Expense,Entertainment,5900.0,Card,Jaipur,Restaurant dinner,2023,5,25,Thursday,31.0,2023-05,5900.0,5900.0,97,5254.333333333333
T8820,U076,2023-06-02,Expense,Travel,3098.0,Bank_Transfer,Bangalore,test,2023,6,2,Friday,8.0,2023-06,9023.0,3098.0,97,4754.666666666667
T1840,U076,2023-06-16,Expense,Entertainment,2196.0,Cash,Kolkata,Fixed deposit,2023,6,16,Friday,14.0,2023-06,9023.0,5925.0,97,3731.3333333333335
T13379,U076,2023-06-22,Expense,Entertainment,3729.0,Unknown,Lucknow,Fixed deposit,2023,6,22,Thursday,6.0,2023-06,9023.0,5925.0,97,3007.6666666666665
T5121,U076,2023-07-03,Expense,Rent,4336.0,Bank_Transfer,Pune,Books,2023,7,3,Monday,11.0,2023-07,4336.0,4336.0,97,3420.3333333333335
T6986,U076,2023-08-16,Expense,Travel,9124.0,Card,Hyderabad,Lunch,2023,8,16,Wednesday,44.0,2023-08,19511.0,13341.0,97,5729.666666666667
T12133,U076,2023-08-16,Expense,Utilities,6170.0,Card,Hyderabad,No Notes,2023,8,16,Wednesday,0.0,2023-08,19511.0,6170.0,97,6543.333333333333
T4367,U076,2023-08-23,Expense,Travel,4217.0,Card,Pune,asdfgh,2023,8,23,Wednesday,7.0,2023-08,19511.0,13341.0,97,6503.666666666667
T0450,U076,2023-09-02,Expense,Health,5485.0,Cash,Pune,ATM withdrawal,2023,9,2,Saturday,10.0,2023-09,10932.0,10932.0,97,5290.666666666667
T5793,U076,2023-09-18,Income,Bonus,38376.0,Card,Mumbai,EMI payment,2023,9,18,Monday,16.0,2023-09,10932.0,,97,16026.0
T1516,U076,2023-09-23,Expense,Health,5447.0,Upi,Mumbai,Shopping,2023,9,23,Saturday,5.0,2023-09,10932.0,10932.0,97,16436.0
T3012,U076,2023-10-08,Expense,Travel,1964.0,Cash,Kolkata,No Notes,2023,10,8,Sunday,15.0,2023-10,1964.0,1964.0,97,15262.333333333334
T10060,U076,2023-11-09,Expense,Food,5507.0,Cash,Jaipur,Electricity bill,2023,11,9,Thursday,32.0,2023-11,5507.0,5507.0,97,4306.0
T8214,U076,2023-12-14,Expense,Rent,1820.0,Card,Delhi,Grocery shopping,2023,12,14,Thursday,35.0,2023-12,5601.0,1820.0,97,3097.0
T12764,U076,2023-12-24,Expense,Health,179.0,Upi,Mumbai,asdfgh,2023,12,24,Sunday,10.0,2023-12,5601.0,179.0,97,2502.0
T9542,U076,2023-12-31,Expense,Food,3602.0,Upi,Hyderabad,Movie tickets,2023,12,31,Sunday,7.0,2023-12,5601.0,3602.0,97,1867.0
T3712,U076,2024-01-18,Expense,Utilities,7960.0,Unknown,Jaipur,Restaurant dinner,2024,1,18,Thursday,18.0,2024-01,13667.0,7960.0,97,3913.6666666666665
T13939,U076,2024-01-21,Expense,Food,3117.0,Cash,Jaipur,Coffee,2024,1,21,Sunday,3.0,2024-01,13667.0,5707.0,97,4893.0
T1853,U076,2024-01-28,Expense,Food,2590.0,Bank_Transfer,Ahmedabad,...,2024,1,28,Sunday,7.0,2024-01,13667.0,5707.0,97,4555.666666666667
T0385,U076,2024-03-02,Expense,Food,7712.0,Upi,Mumbai,Restaurant dinner,2024,3,2,Saturday,34.0,2024-03,7991.0,7712.0,97,4473.0
T8931,U076,2024-03-08,Expense,Rent,279.0,Card,Lucknow,Monthly rent payment,2024,3,8,Friday,6.0,2024-03,7991.0,279.0,97,3527.0
T6142,U076,2024-04-28,Expense,Utilities,1272.0,Upi,Lucknow,No Notes,2024,4,28,Sunday,51.0,2024-04,1272.0,1272.0,97,3087.6666666666665
T4875,U076,2024-06-16,Expense,Rent,12435.0,Upi,Lucknow,No Notes,2024,6,16,Sunday,49.0,2024-06,21703.0,12435.0,97,4662.0
T8884,U076,2024-06-22,Expense,Entertainment,9268.0,Cash,Mumbai,EMI payment,2024,6,22,Saturday,6.0,2024-06,21703.0,9268.0,97,7658.333333333333
T2675,U076,2024-07-08,Expense,Rent,4483.0,Cash,Mumbai,No Notes,2024,7,8,Monday,16.0,2024-07,15314.0,4483.0,97,8728.666666666666
T9377,U076,2024-07-26,Expense,Travel,9328.0,Unknown,Chennai,Online course,2024,7,26,Friday,18.0,2024-07,15314.0,9328.0,97,7693.0
T11047,U076,2024-07-30,Expense,Entertainment,1503.0,Upi,Mumbai,Internet bill,2024,7,30,Tuesday,4.0,2024-07,15314.0,1503.0,97,5104.666666666667
T0325,U076,2024-07-30,Income,Bonus,78389.0,Bank_Transfer,Pune,Internet bill,2024,7,30,Tuesday,0.0,2024-07,15314.0,,97,29740.0
T12948,U076,2024-08-31,Income,Investment,52125.0,Card,Hyderabad,Movie tickets,2024,8,31,Saturday,32.0,2024-08,,,97,44005.666666666664
T10987,U076,2024-09-12,Expense,Education,8335.0,Cash,Mumbai,Internet bill,2024,9,12,Thursday,12.0,2024-09,25105.0,8335.0,97,46283.0
T12939,U076,2024-09-15,Expense,Utilities,9049.0,Card,Pune,No Notes,2024,9,15,Sunday,3.0,2024-09,25105.0,9049.0,97,23169.666666666668
T9416,U076,2024-09-18,Expense,Food,2511.0,Upi,Hyderabad,!!!,2024,9,18,Wednesday,3.0,2024-09,25105.0,2511.0,97,6631.666666666667
T13511,U076,2024-09-26,Expense,Savings,5210.0,Card,Ahmedabad,Uber ride,2024,9,26,Thursday,8.0,2024-09,25105.0,5210.0,97,5590.0
T12449,U076,2024-10-21,Expense,Rent,266.0,Upi,Chennai,xyz123,2024,10,21,Monday,25.0,2024-10,266.0,266.0,97,2662.3333333333335
T5460,U076,2024-11-09,Expense,Health,3459.0,Cash,Unknown,No Notes,2024,11,9,Saturday,19.0,2024-11,53234.0,3459.0,97,2978.3333333333335
T7399,U076,2024-11-30,Expense,Rent,49775.0,Card,Unknown,Gym membership,2024,11,30,Saturday,21.0,2024-11,53234.0,49775.0,97,17833.333333333332
T6268,U076,2024-12-01,Expense,Rent,34284.0,Cash,Unknown,!!!,2024,12,1,Sunday,1.0,2024-12,39051.0,34284.0,97,29172.666666666668
T0465,U076,2024-12-29,Expense,Savings,1526.0,Bank_Transfer,Delhi,No Notes,2024,12,29,Sunday,28.0,2024-12,39051.0,1526.0,97,28528.333333333332
T0125,U076,2024-12-31,Expense,Food,3241.0,Unknown,Hyderabad,Lunch,2024,12,31,Tuesday,2.0,2024-12,39051.0,3241.0,97,13017.0
T6724,U077,2021-01-06,Expense,Health,1880.0,Upi,Jaipur,Books,2021,1,6,Wednesday,,2021-01,7944.0,1880.0,106,1880.0
T8720,U077,2021-01-28,Expense,Others,6064.0,Bank_Transfer,Pune,Movie tickets,2021,1,28,Thursday,22.0,2021-01,7944.0,6064.0,106,3972.0
T12972,U077,2021-02-01,Expense,Education,5725.0,Upi,Lucknow,Lunch,2021,2,1,Monday,4.0,2021-02,19016.0,5725.0,106,4556.333333333333
T5837,U077,2021-02-03,Expense,Travel,8850.0,Upi,Chennai,Petrol,2021,2,3,Wednesday,2.0,2021-02,19016.0,9630.0,106,6879.666666666667
T6190,U077,2021-02-16,Expense,Utilities,3661.0,Upi,Hyderabad,Petrol,2021,2,16,Tuesday,13.0,2021-02,19016.0,3661.0,106,6078.666666666667
T7408,U077,2021-02-20,Expense,Travel,780.0,Card,Delhi,Online course,2021,2,20,Saturday,4.0,2021-02,19016.0,9630.0,106,4430.333333333333
T4593,U077,2021-03-07,Expense,Education,7306.0,Cash,Mumbai,Train ticket,2021,3,7,Sunday,15.0,2021-03,7306.0,7306.0,106,3915.6666666666665
T5539,U077,2021-04-22,Expense,Health,2222.0,Cash,Unknown,No Notes,2021,4,22,Thursday,46.0,2021-04,7255.0,2222.0,106,3436.0
T12020,U077,2021-04-24,Expense,Entertainment,5033.0,Bank_Transfer,Kolkata,!!!,2021,4,24,Saturday,2.0,2021-04,7255.0,5033.0,106,4853.666666666667
T9492,U077,2021-05-14,Expense,Entertainment,7738.0,Upi,Chennai,asdfgh,2021,5,14,Friday,20.0,2021-05,11488.0,7738.0,106,4997.666666666667
T10424,U077,2021-05-24,Expense,Food,833.0,Cash,Kolkata,Coffee,2021,5,24,Monday,10.0,2021-05,11488.0,3750.0,106,4534.666666666667
T4447,U077,2021-05-26,Expense,Food,2917.0,Upi,Hyderabad,Monthly rent payment,2021,5,26,Wednesday,2.0,2021-05,11488.0,3750.0,106,3829.3333333333335
T6925,U077,2021-06-01,Income,Bonus,49741.0,Card,Kolkata,Gym membership,2021,6,1,Tuesday,6.0,2021-06,6326.0,,106,17830.333333333332
T2446,U077,2021-06-08,Expense,Utilities,6326.0,Bank_Transfer,Delhi,Uber ride,2021,6,8,Tuesday,7.0,2021-06,6326.0,6326.0,106,19661.333333333332
T5688,U077,2021-08-06,Expense,Entertainment,7217.0,Card,Pune,Grocery shopping,2021,8,6,Friday,59.0,2021-08,9439.0,7217.0,106,21094.666666666668
T9196,U077,2021-08-12,Expense,Food,2222.0,Cash,Pune,test,2021,8,12,Thursday,6.0,2021-08,9439.0,2222.0,106,5255.0
T4135,U077,2021-09-09,Expense,Others,1635.0,Upi,Bangalore,...,2021,9,9,Thursday,28.0,2021-09,2887.0,1635.0,106,3691.3333333333335
T3725,U077,2021-09-13,Expense,Utilities,1252.0,Card,Kolkata,No Notes,2021,9,13,Monday,4.0,2021-09,2887.0,1252.0,106,1703.0
T8208,U077,2021-10-08,Income,Salary,13777.0,Cash,Hyderabad,Petrol,2021,10,8,Friday,25.0,2021-10,921.0,,106,5554.666666666667
T0951,U077,2021-10-10,Expense,Food,921.0,Cash,Bangalore,Books,2021,10,10,Sunday,2.0,2021-10,921.0,921.0,106,5316.666666666667
T9397,U077,2021-11-06,Expense,Savings,2221.0,Upi,Mumbai,!!!,2021,11,6,Saturday,27.0,2021-11,2221.0,2221.0,106,5639.666666666667
T12059,U077,2021-11-12,Income,Salary,24920.0,Upi,Chennai,Online course,2021,11,12,Friday,6.0,2021-11,2221.0,,106,9354.0
T4490,U077,2021-11-14,Income,Investment,79785.0,Cash,Unknown,No Notes,2021,11,14,Sunday,2.0,2021-11,2221.0,,106,35642.0
T3343,U077,2021-12-02,Expense,Entertainment,925.0,Cash,Bangalore,Uber ride,2021,12,2,Thursday,18.0,2021-12,37860.0,925.0,106,35210.0
T3187,U077,2021-12-11,Expense,Rent,30015.0,Bank_Transfer,Delhi,No Notes,2021,12,11,Saturday,9.0,2021-12,37860.0,30015.0,106,36908.333333333336
T12198,U077,2021-12-16,Expense,Utilities,513.0,Cash,Chennai,No Notes,2021,12,16,Thursday,5.0,2021-12,37860.0,513.0,106,10484.333333333334
T0441,U077,2021-12-25,Expense,Education,3105.0,Cash,Bangalore,Lunch,2021,12,25,Saturday,9.0,2021-12,37860.0,3105.0,106,11211.0
T4682,U077,2021-12-28,Expense,Food,3302.0,Card,Chennai,Grocery shopping,2021,12,28,Tuesday,3.0,2021-12,37860.0,3302.0,106,2306.6666666666665
T1974,U077,2022-01-09,Income,Freelance,64953.0,Cash,Hyderabad,Movie tickets,2022,1,9,Sunday,12.0,2022-01,1462.0,,106,23786.666666666668
T1081,U077,2022-01-15,Expense,Food,1462.0,Cash,Pune,...,2022,1,15,Saturday,6.0,2022-01,1462.0,1462.0,106,23239.0
T6339,U077,2022-02-16,Expense,Others,8697.0,Upi,Ahmedabad,misc,2022,2,16,Wednesday,32.0,2022-02,8697.0,8697.0,106,25037.333333333332
T3962,U077,2022-03-05,Expense,Travel,1986.0,Cash,Lucknow,misc,2022,3,5,Saturday,17.0,2022-03,13270.0,1986.0,106,4048.3333333333335
T6503,U077,2022-03-27,Expense,Food,5319.0,Upi,Lucknow,Fixed deposit,2022,3,27,Sunday,22.0,2022-03,13270.0,5319.0,106,5334.0
T5714,U077,2022-03-31,Expense,Utilities,5965.0,Cash,Jaipur,ATM withdrawal,2022,3,31,Thursday,4.0,2022-03,13270.0,5965.0,106,4423.333333333333
T7619,U077,2022-04-07,Expense,Travel,2747.0,Card,Delhi,!!!,2022,4,7,Thursday,7.0,2022-04,2747.0,2747.0,106,4677.0
T12600,U077,2022-05-03,Expense,Entertainment,5609.0,Upi,Mumbai,Movie tickets,2022,5,3,Tuesday,26.0,2022-05,23863.0,14963.0,106,4773.666666666667
T1915,U077,2022-05-04,Expense,Travel,5155.0,Cash,Mumbai,...,2022,5,4,Wednesday,1.0,2022-05,23863.0,5155.0,106,4503.666666666667
T10775,U077,2022-05-28,Expense,Entertainment,9354.0,Upi,Ahmedabad,misc,2022,5,28,Saturday,24.0,2022-05,23863.0,14963.0,106,6706.0
T5923,U077,2022-05-30,Expense,Food,3745.0,Cash,Pune,EMI payment,2022,5,30,Monday,2.0,2022-05,23863.0,3745.0,106,6084.666666666667
T12080,U077,2022-06-06,Expense,Rent,4138.0,Bank_Transfer,Lucknow,Fixed deposit,2022,6,6,Monday,7.0,2022-06,10129.0,4138.0,106,5745.666666666667
T1977,U077,2022-06-12,Expense,Savings,5991.0,Upi,Hyderabad,No Notes,2022,6,12,Sunday,6.0,2022-06,10129.0,5991.0,106,4624.666666666667
T6949,U077,2022-06-27,Income,Others,22952.0,Bank_Transfer,Unknown,Medicine,2022,6,27,Monday,15.0,2022-06,10129.0,,106,11027.0
T6574,U077,2022-07-17,Expense,Rent,1160.0,Bank_Transfer,Delhi,No Notes,2022,7,17,Sunday,20.0,2022-07,1160.0,1160.0,106,10034.333333333334
T11265,U077,2022-08-02,Expense,Food,4779.0,Cash,Mumbai,Medicine,2022,8,2,Tuesday,16.0,2022-08,14356.0,4779.0,106,9630.333333333334
T9891,U077,2022-08-06,Expense,Utilities,6739.0,Bank_Transfer,Chennai,Online course,2022,8,6,Saturday,4.0,2022-08,14356.0,6739.0,106,4226.0
T5431,U077,2022-08-30,Expense,Rent,2838.0,Bank_Transfer,Delhi,Train ticket,2022,8,30,Tuesday,24.0,2022-08,14356.0,2838.0,106,4785.333333333333
T4310,U077,2022-09-24,Expense,Utilities,2229.0,Upi,Unknown,!!!,2022,9,24,Saturday,25.0,2022-09,2229.0,2229.0,106,3935.3333333333335
T2480,U077,2022-10-01,Income,Salary,35426.0,Bank_Transfer,Mumbai,xyz123,2022,10,1,Saturday,7.0,2022-10,19173.0,,106,13497.666666666666
T7511,U077,2022-10-01,Expense,Utilities,5537.0,Bank_Transfer,Delhi,No Notes,2022,10,1,Saturday,0.0,2022-10,19173.0,14423.0,106,14397.333333333334
T3627,U077,2022-10-23,Expense,Food,4750.0,Cash,Hyderabad,Train ticket,2022,10,23,Sunday,22.0,2022-10,19173.0,4750.0,106,15237.666666666666
T5537,U077,2022-10-27,Expense,Utilities,8886.0,Upi,Kolkata,misc,2022,10,27,Thursday,4.0,2022-10,19173.0,14423.0,106,6391.0
T4821,U077,2022-11-22,Expense,Food,5376.0,Upi,Chennai,xyz123,2022,11,22,Tuesday,26.0,2022-11,5376.0,5376.0,106,6337.333333333333
T5493,U077,2022-12-20,Expense,Education,4644.0,Card,Ahmedabad,Movie tickets,2022,12,20,Tuesday,28.0,2022-12,4644.0,4644.0,106,6302.0
T5141,U077,2023-01-04,Expense,Food,4471.0,Cash,Mumbai,No Notes,2023,1,4,Wednesday,15.0,2023-01,11036.0,4471.0,106,4830.333333333333
T3137,U077,2023-01-12,Expense,Health,6565.0,Card,Pune,...,2023,1,12,Thursday,8.0,2023-01,11036.0,6565.0,106,5226.666666666667
T2054,U077,2023-02-03,Expense,Food,3153.0,Card,Chennai,Movie tickets,2023,2,3,Friday,22.0,2023-02,26918.0,6544.0,106,4729.666666666667
T12269,U077,2023-02-06,Expense,Rent,3427.0,Upi,Jaipur,Electricity bill,2023,2,6,Monday,3.0,2023-02,26918.0,20374.0,106,4381.666666666667
T1912,U077,2023-02-11,Expense,Food,3391.0,Upi,Lucknow,asdfgh,2023,2,11,Saturday,5.0,2023-02,26918.0,6544.0,106,3323.6666666666665
T0285,U077,2023-02-16,Expense,Rent,13817.0,Bank_Transfer,Chennai,Electricity bill,2023,2,16,Thursday,5.0,2023-02,26918.0,20374.0,106,6878.333333333333
T12812,U077,2023-02-21,Expense,Rent,3130.0,Cash,Lucknow,Electricity bill,2023,2,21,Tuesday,5.0,2023-02,26918.0,20374.0,106,6779.333333333333
T11062,U077,2023-03-23,Expense,Utilities,7938.0,Card,Delhi,test,2023,3,23,Thursday,30.0,2023-03,13652.0,7938.0,106,8295.0
T12576,U077,2023-03-30,Expense,Education,5714.0,Upi,Pune,Lunch,2023,3,30,Thursday,7.0,2023-03,13652.0,5714.0,106,5594.0
T11268,U077,2023-04-11,Expense,Food,731.0,Upi,Bangalore,!!!,2023,4,11,Tuesday,12.0,2023-04,8176.0,731.0,106,4794.333333333333
T4271,U077,2023-04-15,Income,Freelance,25406.0,Card,Pune,Internet bill,2023,4,15,Saturday,4.0,2023-04,8176.0,,106,10617.0
T3076,U077,2023-04-24,Expense,Others,7445.0,Card,Pune,Movie tickets,2023,4,24,Monday,9.0,2023-04,8176.0,7445.0,106,11194.0
T3837,U077,2023-05-02,Expense,Travel,8285.0,Cash,Chennai,Restaurant dinner,2023,5,2,Tuesday,8.0,2023-05,29596.0,8285.0,106,13712.0
T3711,U077,2023-05-02,Expense,Utilities,7738.0,Unknown,Chennai,Train ticket,2023,5,2,Tuesday,0.0,2023-05,29596.0,7738.0,106,7822.666666666667
