transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T11520,U111,2022-05-20,Expense,Others,4100.0,Bank_Transfer,Pune,asdfgh
T9630,U028,2023-01-14,Expense,Rent,26643.0,Card,Lucknow,ATM withdrawal
T2511,U117,2021-03-03,Expense,Food,1005.0,Card,Delhi,No Notes
T11797,U040,2021-09-29,Expense,Travel,5071.0,Upi,Mumbai,Online course
T12735,U115,2021-02-12,Income,Investment,70849.0,Card,Hyderabad,No Notes
T8774,U108,2024-01-27,Expense,Food,453.0,Card,Delhi,Grocery shopping
T8414,U143,2023-01-19,Income,Freelance,64553.0,Upi,Kolkata,Shopping
T4810,U031,2024-03-14,Expense,Savings,3552.0,Cash,Lucknow,Train ticket
T3939,U011,2021-02-24,Expense,Entertainment,4995.0,Upi,Mumbai,No Notes
T4347,U092,2022-02-09,Income,Others,12381.0,Bank_Transfer,Kolkata,No Notes
T7682,U122,2021-07-30,Expense,Rent,7466.0,Cash,Ahmedabad,No Notes
T4688,U023,2024-10-01,Expense,Food,3338.0,Upi,Chennai,Movie tickets
T2962,U070,2021-09-17,Expense,Utilities,2309.0,Cash,Kolkata,test
T5008,U135,2023-08-30,Expense,Food,4107.0,Upi,Lucknow,Coffee
T9174,U118,2021-09-13,Expense,Rent,9414.0,Upi,Ahmedabad,Lunch
T9504,U069,2022-05-13,Expense,Travel,1763.0,Cash,Delhi,Shopping
T3140,U033,2021-04-18,Expense,Travel,7501.0,Cash,Mumbai,Books
T10260,U077,2024-02-02,Expense,Travel,8849.0,Bank_Transfer,Unknown,No Notes
T6089,U060,2023-11-13,Expense,Utilities,5282.0,Bank_Transfer,Delhi,ATM withdrawal
T12774,U037,2023-07-23,Expense,Utilities,8153.0,Bank_Transfer,Ahmedabad,No Notes
T9469,U118,2022-03-20,Expense,Utilities,2771.0,Bank_Transfer,Hyderabad,EMI payment
T2418,U059,2024-11-29,Expense,Education,3199.0,Upi,Jaipur,Gym membership
T2547,U023,2022-12-30,Expense,Food,1021.0,Card,Chennai,Shopping
T0988,U013,2023-07-30,Expense,Utilities,2695.0,Unknown,Unknown,Shopping
T10722,U122,2022-12-24,Income,Others,46244.0,Upi,Delhi,No Notes
T9665,U132,2023-01-08,Expense,Education,3101.0,Card,Jaipur,Doctor consultation
T7824,U085,2024-11-15,Expense,Travel,8149.0,Bank_Transfer,Ahmedabad,Medicine
T12328,U006,2021-02-26,Expense,Education,4546.0,Card,Kolkata,Electricity bill
T8720,U077,2021-01-28,Expense,Others,6064.0,Bank_Transfer,Pune,Movie tickets
T5006,U018,2023-12-14,Expense,Education,1897.0,Bank_Transfer,Bangalore,Monthly rent payment
T10815,U011,2022-04-18,Income,Bonus,59348.0,Bank_Transfer,Jaipur,Movie tickets
T11034,U097,2022-10-16,Expense,Food,3519.0,Bank_Transfer,Pune,No Notes
T4563,U016,2024-11-30,Expense,Travel,7800.0,Cash,Chennai,EMI payment
T1934,U064,2021-06-18,Expense,Food,8620.0,Unknown,Unknown,Coffee
T11882,U041,2023-12-30,Expense,Entertainment,7841.0,Card,Jaipur,Coffee
T6789,U002,2021-11-23,Expense,Entertainment,377.0,Cash,Chennai,Coffee
T2731,U091,2021-07-22,Expense,Rent,6857.0,Upi,Ahmedabad,Movie tickets
T10440,U117,2022-04-09,Income,Bonus,69187.0,Upi,Jaipur,Online course
T6841,U017,2024-12-01,Expense,Food,3969.0,Cash,Mumbai,Lunch
T7443,U059,2023-01-03,Expense,Food,3262.0,Bank_Transfer,Bangalore,Shopping
T2038,U125,2022-11-06,Expense,Rent,11395.0,Card,Ahmedabad,Train ticket
T6125,U104,2024-09-25,Expense,Rent,8048.0,Cash,Pune,No Notes
T7927,U059,2023-01-13,Expense,Entertainment,955.0,Cash,Chennai,Medicine
T9005,U065,2022-05-29,Income,Others,71096.0,Card,Lucknow,Petrol
T0236,U144,2022-12-14,Expense,Food,3359.0,Cash,Unknown,No Notes
T2343,U006,2022-03-07,Expense,Savings,2971.0,Upi,Kolkata,Doctor consultation
T1811,U072,2024-05-15,Expense,Utilities,5280.0,Upi,Mumbai,Fixed deposit
T9566,U111,2021-05-05,Expense,Utilities,3999.0,Bank_Transfer,Bangalore,Fixed deposit
T10956,U133,2021-02-14,Income,Investment,76935.0,Cash,Unknown,Lunch
T4387,U090,2021-07-21,Expense,Utilities,8026.0,Bank_Transfer,Pune,Lunch
T5153,U049,2023-05-11,Expense,Rent,9669.0,Bank_Transfer,Lucknow,Coffee
T13288,U096,2022-12-11,Expense,Utilities,982.0,Card,Lucknow,Books
T7767,U061,2021-01-22,Expense,Food,3860.0,Upi,Kolkata,Grocery shopping
T1196,U043,2022-01-05,Expense,Rent,15359.0,Upi,Hyderabad,Gym membership
T4903,U042,2024-12-23,Expense,Rent,5337.0,Upi,Jaipur,Train ticket
T12042,U097,2024-03-18,Expense,Others,7993.0,Card,Ahmedabad,test
T5817,U023,2024-07-08,Expense,Savings,2072.0,Cash,Lucknow,Shopping
T10571,U002,2022-05-28,Expense,Entertainment,6817.0,Cash,Jaipur,Internet bill
T13341,U089,2023-05-21,Expense,Entertainment,9028.0,Card,Pune,Gym membership
T12712,U108,2024-02-15,Expense,Food,9063.0,Bank_Transfer,Chennai,Monthly rent payment
T12770,U038,2023-06-28,Expense,Rent,42628.0,Upi,Delhi,Internet bill
T13514,U050,2021-08-12,Expense,Education,7457.0,Upi,Hyderabad,!!!
T8512,U068,2024-02-19,Expense,Rent,40333.0,Card,Hyderabad,Petrol
T8271,U066,2023-07-24,Expense,Food,4795.0,Cash,Ahmedabad,Electricity bill
T10940,U148,2021-08-28,Expense,Travel,9178.0,Unknown,Mumbai,Restaurant dinner
T11935,U150,2021-08-10,Expense,Food,2678.0,Bank_Transfer,Mumbai,Petrol
T8351,U135,2024-12-21,Income,Freelance,78359.0,Cash,Delhi,!!!
T13721,U138,2021-08-18,Income,Bonus,17142.0,Bank_Transfer,Jaipur,Train ticket
T3178,U012,2021-09-15,Expense,Food,163.0,Cash,Jaipur,Movie tickets
T6983,U092,2024-12-29,Expense,Health,4950.0,Cash,Delhi,No Notes
T5824,U149,2022-01-30,Expense,Travel,5490.0,Bank_Transfer,Hyderabad,Grocery shopping
T8847,U053,2023-02-05,Expense,Food,3096.0,Cash,Mumbai,!!!
T4593,U077,2021-03-07,Expense,Education,7306.0,Cash,Mumbai,Train ticket
T0099,U149,2021-04-16,Expense,Rent,29916.0,Unknown,Delhi,Medicine
T0439,U106,2021-08-15,Expense,Food,3482.0,Bank_Transfer,Kolkata,Medicine
T11349,U037,2023-04-08,Expense,Education,4160.0,Unknown,Jaipur,EMI payment
T0003,U078,2021-08-26,Income,Others,64935.0,Bank_Transfer,Lucknow,!!!
T13823,U023,2022-06-10,Expense,Travel,3654.0,Card,Mumbai,Gym membership
T6277,U024,2023-10-01,Income,Salary,11386.0,Bank_Transfer,Jaipur,Uber ride
T7836,U040,2024-05-19,Expense,Rent,7538.0,Upi,Jaipur,misc
T7932,U132,2024-05-10,Expense,Entertainment,8167.0,Card,Lucknow,Fixed deposit
T6288,U016,2023-09-04,Expense,Food,333.0,Card,Ahmedabad,Books
T7492,U115,2024-11-14,Income,Bonus,55369.0,Cash,Chennai,Restaurant dinner
T2415,U038,2024-10-05,Expense,Utilities,3086.0,Cash,Lucknow,Petrol
T11520,U037,2023-11-28,Expense,Rent,9803.0,Card,Mumbai,test
T12511,U089,2023-08-29,Expense,Rent,8019.0,Card,Mumbai,Lunch
T11943,U009,2023-04-20,Expense,Rent,4176.0,Card,Ahmedabad,Books
T0427,U113,2024-04-14,Expense,Education,2953.0,Card,Bangalore,Coffee
T2484,U048,2021-09-08,Income,Investment,27046.0,Bank_Transfer,Delhi,xyz123
T11793,U081,2024-06-05,Expense,Travel,8760.0,Cash,Ahmedabad,asdfgh
T3644,U113,2022-08-27,Expense,Travel,8868.0,Cash,Unknown,No Notes
T12566,U012,2023-09-02,Expense,Entertainment,2921.0,Unknown,Chennai,test
T12499,U044,2021-10-23,Expense,Entertainment,4173.0,Card,Mumbai,!!!
T9675,U075,2023-01-26,Expense,Travel,4505.0,Upi,Lucknow,No Notes
T6436,U102,2022-03-28,Income,Investment,38733.0,Card,Hyderabad,...
T11201,U028,2024-10-27,Expense,Entertainment,9627.0,Cash,Delhi,Train ticket
T11024,U103,2024-11-13,Income,Salary,55629.0,Upi,Ahmedabad,xyz123
T0279,U110,2021-03-27,Expense,Rent,9470.0,Cash,Ahmedabad,Uber ride
T6912,U103,2023-08-04,Expense,Education,1649.0,Unknown,Pune,...
T12473,U141,2024-01-11,Expense,Food,972.0,Cash,Jaipur,No Notes
T1707,U005,2024-07-11,Expense,Rent,36536.0,Unknown,Lucknow,xyz123
T1957,U076,2022-06-09,Expense,Education,1358.0,Bank_Transfer,Mumbai,Uber ride
T8299,U070,2021-09-06,Expense,Utilities,2540.0,Upi,Ahmedabad,xyz123
T10975,U090,2023-05-01,Income,Others,76554.0,Cash,Lucknow,Petrol
T6021,U022,2022-11-25,Income,Investment,46512.0,Card,Chennai,Grocery shopping
T3315,U023,2023-10-05,Expense,Food,5071.0,Upi,Ahmedabad,Coffee
T13081,U107,2021-10-14,Expense,Entertainment,1016.0,Upi,Pune,No Notes
T12533,U023,2021-10-15,Expense,Food,9780.0,Upi,Lucknow,Internet bill
T4536,U005,2022-01-24,Expense,Utilities,3896.0,Bank_Transfer,Ahmedabad,Grocery shopping
T7511,U077,2022-10-01,Expense,Utilities,5537.0,Bank_Transfer,Delhi,No Notes
T11443,U045,2022-05-07,Expense,Rent,24730.0,Upi,Kolkata,Gym membership
T8029,U144,2022-05-25,Income,Bonus,35072.0,Card,Delhi,EMI payment
T1458,U048,2023-10-19,Expense,Utilities,908.0,Card,Bangalore,xyz123
T13778,U093,2021-07-05,Expense,Travel,4198.0,Cash,Jaipur,Internet bill
T1655,U133,2024-10-19,Expense,Education,8452.0,Upi,Mumbai,Fixed deposit
T2348,U059,2024-05-05,Expense,Utilities,5349.0,Card,Hyderabad,Electricity bill
T11037,U046,2024-07-04,Income,Bonus,40883.0,Bank_Transfer,Delhi,Petrol
T9069,U047,2023-12-29,Income,Investment,46285.0,Bank_Transfer,Ahmedabad,Doctor consultation
T2678,U119,2021-05-15,Expense,Rent,37286.0,Unknown,Ahmedabad,Grocery shopping
T10342,U040,2021-08-04,Expense,Travel,9850.0,Cash,Hyderabad,misc
T4016,U085,2021-07-30,Expense,Food,8981.0,Card,Pune,Medicine
T4757,U058,2023-01-28,Expense,Utilities,7686.0,Cash,Jaipur,misc
T12686,U141,2021-06-28,Expense,Food,3915.0,Bank_Transfer,Hyderabad,Grocery shopping
T0647,U118,2024-05-20,Expense,Entertainment,1921.0,Card,Delhi,Grocery shopping
T9660,U022,2022-08-24,Expense,Food,3865.0,Card,Pune,Online course
T5479,U070,2024-10-31,Expense,Travel,1544.0,Upi,Bangalore,Books
T0658,U121,2022-09-07,Expense,Rent,6591.0,Card,Ahmedabad,!!!
T10776,U080,2021-06-16,Income,Others,32514.0,Cash,Jaipur,Online course
T7923,U097,2024-10-14,Income,Bonus,25258.0,Bank_Transfer,Delhi,Gym membership
T5494,U089,2023-09-16,Expense,Rent,9577.0,Cash,Lucknow,Grocery shopping
T0013,U124,2023-04-02,Expense,Others,7554.0,Bank_Transfer,Chennai,Electricity bill
T10670,U039,2024-12-24,Expense,Food,1476.0,Bank_Transfer,Lucknow,Online course
T4227,U079,2022-02-15,Expense,Food,4873.0,Cash,Ahmedabad,Grocery shopping
T3832,U111,2024-07-02,Expense,Others,8969.0,Card,Jaipur,No Notes
T13779,U111,2021-08-11,Expense,Education,9141.0,Cash,Ahmedabad,Restaurant dinner
T12655,U022,2024-09-03,Expense,Travel,6133.0,Upi,Pune,Shopping
T12956,U131,2024-10-13,Expense,Entertainment,6081.0,Card,Hyderabad,Doctor consultation
T6347,U136,2023-07-23,Expense,Others,8239.0,Card,Lucknow,asdfgh
T0773,U060,2024-06-25,Expense,Food,4538.0,Cash,Delhi,Doctor consultation
T2615,U084,2022-08-06,Expense,Rent,7523.0,Bank_Transfer,Chennai,Electricity bill
T10628,U101,2022-04-28,Income,Freelance,23217.0,Upi,Pune,No Notes
T6930,U048,2022-12-14,Expense,Travel,873.0,Bank_Transfer,Delhi,Train ticket
T8839,U038,2022-06-01,Income,Investment,73885.0,Card,Lucknow,Electricity bill
T4740,U029,2021-05-24,Income,Investment,10926.0,Upi,Lucknow,Electricity bill
T1607,U063,2021-01-03,Expense,Food,6259.0,Cash,Jaipur,Doctor consultation
T3908,U076,2022-02-14,Expense,Education,8887.0,Bank_Transfer,Hyderabad,Coffee
T11606,U080,2022-05-04,Expense,Entertainment,9886.0,Card,Chennai,Petrol
T5881,U136,2021-08-15,Expense,Food,1752.0,Unknown,Chennai,Internet bill
T0705,U003,2023-03-21,Expense,Rent,1974.0,Card,Kolkata,test
T6428,U104,2023-01-27,Expense,Rent,4829.0,Card,Bangalore,Grocery shopping
T7811,U068,2024-07-13,Income,Salary,56796.0,Bank_Transfer,Chennai,Movie tickets
T4554,U033,2024-07-25,Expense,Food,2134.0,Bank_Transfer,Mumbai,test
T11155,U045,2021-10-08,Expense,Rent,1641.0,Bank_Transfer,Chennai,Train ticket
T2388,U141,2024-05-13,Expense,Food,1096.0,Card,Kolkata,No Notes
T8669,U050,2024-06-08,Expense,Rent,8899.0,Upi,Jaipur,Electricity bill
T3095,U053,2021-04-03,Expense,Utilities,8525.0,Upi,Unknown,No Notes
T7438,U143,2024-11-16,Expense,Rent,27362.0,Card,Bangalore,...
T13017,U108,2022-09-13,Expense,Rent,1152.0,Card,Kolkata,Internet bill
T1961,U058,2022-05-28,Income,Others,23191.0,Upi,Hyderabad,No Notes
T12650,U128,2022-11-06,Expense,Travel,7027.0,Cash,Hyderabad,Restaurant dinner
T4426,U039,2021-08-18,Income,Bonus,42668.0,Cash,Hyderabad,No Notes
T4002,U150,2021-08-28,Expense,Food,1093.0,Card,Hyderabad,asdfgh
T10981,U014,2023-07-31,Expense,Entertainment,8542.0,Cash,Mumbai,Internet bill
T5995,U031,2022-01-22,Expense,Travel,7839.0,Card,Bangalore,Books
T2260,U137,2024-07-27,Income,Freelance,58313.0,Bank_Transfer,Hyderabad,ATM withdrawal
T10968,U104,2021-02-07,Expense,Travel,6928.0,Upi,Lucknow,EMI payment
T13903,U026,2022-02-02,Expense,Education,9089.0,Card,Lucknow,Petrol
T10961,U051,2023-03-18,Expense,Utilities,1695.0,Bank_Transfer,Delhi,Electricity bill
T12843,U052,2024-11-23,Income,Investment,54685.0,Upi,Unknown,Monthly rent payment
T11931,U027,2023-08-10,Expense,Food,1620.0,Bank_Transfer,Bangalore,Train ticket
T12508,U036,2022-09-21,Income,Salary,34947.0,Bank_Transfer,Unknown,Grocery shopping
T8722,U098,2023-07-06,Expense,Food,4398.0,Upi,Kolkata,...
T4145,U087,2022-04-15,Expense,Education,5531.0,Card,Ahmedabad,Doctor consultation
T13836,U144,2021-10-19,Expense,Entertainment,3458.0,Cash,Delhi,asdfgh
T9314,U139,2022-01-19,Income,Salary,58526.0,Card,Bangalore,EMI payment
T9908,U092,2021-11-11,Expense,Food,4318.0,Cash,Delhi,Restaurant dinner
T5486,U024,2022-11-06,Income,Salary,51746.0,Upi,Ahmedabad,No Notes
T4390,U040,2021-04-07,Expense,Entertainment,8501.0,Bank_Transfer,Kolkata,Restaurant dinner
T1715,U009,2023-09-15,Expense,Rent,6192.0,Cash,Pune,EMI payment
T5089,U003,2021-06-17,Expense,Food,3829.0,Bank_Transfer,Lucknow,No Notes
T0611,U065,2022-03-08,Income,Freelance,72111.0,Card,Unknown,EMI payment
T7131,U054,2024-02-23,Expense,Others,9313.0,Cash,Pune,ATM withdrawal
T1899,U144,2022-04-11,Expense,Entertainment,5666.0,Cash,Bangalore,asdfgh
T9575,U047,2024-05-22,Expense,Food,1596.0,Cash,Hyderabad,Petrol
T1526,U007,2023-07-23,Expense,Utilities,3735.0,Card,Mumbai,asdfgh
T11172,U054,2022-04-09,Expense,Health,8799.0,Upi,Mumbai,Fixed deposit
T9018,U065,2024-01-05,Expense,Rent,6517.0,Bank_Transfer,Kolkata,!!!
T0897,U133,2024-04-10,Expense,Travel,1096.0,Unknown,Chennai,Electricity bill
T13605,U113,2022-12-17,Expense,Utilities,339.0,Upi,Mumbai,asdfgh
T13090,U055,2024-04-23,Expense,Food,3020.0,Card,Bangalore,No Notes
T9607,U054,2021-05-11,Expense,Entertainment,3713.0,Card,Unknown,Doctor consultation
T8442,U102,2021-01-08,Expense,Utilities,6993.0,Bank_Transfer,Lucknow,No Notes
T3748,U051,2024-08-25,Expense,Entertainment,3689.0,Cash,Pune,Online course
T7481,U121,2023-04-05,Expense,Food,6443.0,Card,Lucknow,Grocery shopping
T4368,U106,2022-12-19,Income,Others,20419.0,Cash,Mumbai,Lunch
T9762,U105,2021-04-13,Income,Others,50731.0,Upi,Delhi,ATM withdrawal
T0179,U037,2024-10-26,Expense,Food,907.0,Cash,Kolkata,EMI payment
T12091,U148,2023-05-11,Expense,Utilities,4194.0,Bank_Transfer,Mumbai,misc
T7256,U029,2022-08-16,Expense,Food,4044.0,Bank_Transfer,Jaipur,Books
T13670,U083,2023-08-15,Expense,Food,3092.0,Cash,Bangalore,Train ticket
T11470,U107,2024-03-29,Expense,Education,6247.0,Bank_Transfer,Bangalore,ATM withdrawal
T6006,U125,2024-04-08,Expense,Savings,1793.0,Cash,Mumbai,Monthly rent payment
T1338,U100,2024-04-02,Expense,Health,5875.0,Bank_Transfer,Kolkata,...
T9217,U003,2023-09-03,Expense,Utilities,9361.0,Upi,Lucknow,Train ticket
T11343,U138,2021-04-24,Income,Others,25503.0,Cash,Lucknow,Monthly rent payment
T4168,U022,2023-04-08,Expense,Food,1335.0,Upi,Jaipur,Online course
T3770,U040,2023-06-26,Expense,Entertainment,1175.0,Bank_Transfer,Unknown,Fixed deposit
T3326,U132,2021-09-09,Expense,Savings,2670.0,Bank_Transfer,Hyderabad,No Notes
T7452,U074,2021-06-11,Expense,Health,4280.0,Bank_Transfer,Hyderabad,Grocery shopping
T1415,U027,2023-11-21,Expense,Rent,24380.0,Upi,Mumbai,Doctor consultation
T1131,U145,2021-02-05,Expense,Entertainment,2912.0,Upi,Kolkata,misc
T11517,U083,2024-11-09,Expense,Education,1967.0,Upi,Kolkata,Grocery shopping
T10113,U121,2021-07-08,Expense,Rent,11268.0,Upi,Chennai,Online course
T13207,U065,2024-09-28,Income,Salary,50409.0,Bank_Transfer,Bangalore,Uber ride
T2564,U076,2021-04-18,Expense,Rent,9518.0,Upi,Mumbai,Doctor consultation
T12410,U130,2021-01-31,Expense,Entertainment,770.0,Upi,Pune,No Notes
T8304,U088,2023-07-23,Income,Freelance,26810.0,Upi,Pune,No Notes
T13517,U071,2024-06-28,Expense,Rent,2778.0,Card,Jaipur,No Notes
T1419,U022,2023-10-20,Expense,Food,9413.0,Unknown,Kolkata,No Notes
T5267,U088,2024-10-04,Expense,Rent,2777.0,Cash,Jaipur,No Notes
T1242,U030,2023-06-25,Expense,Travel,1640.0,Upi,Kolkata,Lunch
T3186,U027,2024-01-14,Expense,Rent,5132.0,Card,Lucknow,test
T4877,U135,2023-06-20,Expense,Education,1163.0,Bank_Transfer,Jaipur,Online course
T3072,U017,2023-04-25,Expense,Utilities,7597.0,Upi,Ahmedabad,No Notes
T13562,U145,2022-09-26,Expense,Food,5984.0,Card,Ahmedabad,Petrol
T8652,U117,2022-09-21,Expense,Food,1241.0,Cash,Jaipur,Coffee
T4101,U010,2024-03-14,Expense,Utilities,8743.0,Unknown,Ahmedabad,Internet bill
T6015,U094,2021-07-28,Income,Salary,20350.0,Bank_Transfer,Bangalore,Grocery shopping
T9141,U074,2023-03-09,Income,Bonus,28444.0,Upi,Unknown,Online course
T7166,U040,2021-09-10,Expense,Education,7284.0,Upi,Kolkata,!!!
T7455,U062,2023-06-25,Expense,Food,5600.0,Upi,Jaipur,No Notes
T10097,U103,2022-08-25,Income,Investment,68186.0,Card,Pune,Gym membership
T8516,U116,2021-05-29,Expense,Savings,6648.0,Bank_Transfer,Mumbai,Internet bill
T2946,U021,2022-12-12,Expense,Utilities,4999.0,Bank_Transfer,Delhi,Online course
T11787,U024,2021-08-26,Expense,Food,5311.0,Bank_Transfer,Bangalore,Train ticket
T3021,U111,2021-09-25,Expense,Food,585.0,Upi,Delhi,Shopping
T1202,U072,2022-12-03,Expense,Travel,7892.0,Bank_Transfer,Hyderabad,Shopping
T9251,U044,2021-07-16,Expense,Utilities,6241.0,Upi,Hyderabad,Medicine
T1954,U008,2023-02-10,Expense,Rent,15177.0,Bank_Transfer,Delhi,No Notes
T0811,U142,2021-10-24,Expense,Education,8562.0,Unknown,Delhi,Internet bill
T3710,U143,2022-07-07,Expense,Food,6363.0,Cash,Chennai,Movie tickets
T5196,U026,2022-02-01,Expense,Rent,21341.0,Upi,Jaipur,test
T7859,U098,2021-08-24,Income,Freelance,17069.0,Card,Jaipur,Books
T10812,U107,2024-10-17,Income,Others,64313.0,Cash,Pune,No Notes
T7944,U022,2024-07-22,Income,Investment,57757.0,Unknown,Chennai,Lunch
T10762,U059,2021-01-17,Expense,Travel,7225.0,Cash,Unknown,Coffee
T12672,U022,2024-12-23,Expense,Others,2524.0,Cash,Delhi,No Notes
T3831,U147,2023-04-11,Expense,Others,2086.0,Cash,Bangalore,asdfgh
T9612,U063,2024-01-04,Expense,Health,6455.0,Cash,Bangalore,No Notes
T9015,U049,2021-02-14,Expense,Savings,6269.0,Cash,Kolkata,EMI payment
T1521,U001,2023-12-07,Expense,Others,882.0,Upi,Delhi,Monthly rent payment
T6283,U106,2021-06-19,Expense,Utilities,507.0,Bank_Transfer,Ahmedabad,ATM withdrawal
T11247,U037,2023-11-27,Expense,Entertainment,998.0,Card,Bangalore,misc
T9151,U146,2023-09-18,Expense,Food,8437.0,Card,Jaipur,test
T9551,U112,2022-08-21,Expense,Food,4023.0,Upi,Chennai,Electricity bill
T7678,U002,2022-06-25,Expense,Entertainment,775.0,Card,Pune,No Notes
T5775,U116,2024-07-25,Expense,Rent,1130.0,Card,Bangalore,Fixed deposit
T10045,U002,2022-05-12,Expense,Food,3573.0,Bank_Transfer,Bangalore,No Notes
T4513,U087,2021-05-22,Expense,Food,4040.0,Bank_Transfer,Unknown,No Notes
T2422,U036,2024-09-14,Expense,Food,2214.0,Cash,Pune,Train ticket
T2994,U136,2021-12-05,Expense,Rent,228.0,Card,Pune,Petrol
T10592,U042,2023-12-11,Expense,Travel,4746.0,Card,Kolkata,Shopping
T4767,U007,2021-02-25,Expense,Travel,6664.0,Unknown,Lucknow,Fixed deposit
T2088,U099,2022-09-23,Expense,Travel,3790.0,Bank_Transfer,Bangalore,EMI payment
T4707,U043,2024-04-16,Expense,Rent,6444.0,Cash,Pune,Doctor consultation
T6101,U075,2023-08-15,Expense,Utilities,1376.0,Cash,Mumbai,No Notes
T1204,U110,2021-10-09,Expense,Utilities,9267.0,Unknown,Mumbai,Train ticket
T12023,U096,2023-11-25,Expense,Travel,104.0,Upi,Pune,...
T13182,U123,2023-02-12,Expense,Others,6696.0,Bank_Transfer,Unknown,Online course
T9351,U035,2022-01-18,Expense,Entertainment,2743.0,Card,Jaipur,Shopping
T6097,U114,2024-12-06,Expense,Utilities,798.0,Cash,Ahmedabad,Monthly rent payment
T0413,U075,2021-09-12,Income,Bonus,56061.0,Upi,Jaipur,Doctor consultation
T12724,U048,2021-05-16,Expense,Utilities,8995.0,Card,Unknown,asdfgh
T3824,U034,2021-02-23,Expense,Food,663.0,Upi,Kolkata,Grocery shopping
T2439,U014,2021-08-01,Income,Others,18087.0,Cash,Pune,Electricity bill
T0492,U028,2021-09-16,Expense,Utilities,5705.0,Unknown,Kolkata,No Notes
T5384,U102,2022-05-31,Expense,Rent,9294.0,Cash,Hyderabad,Movie tickets
T5508,U129,2021-03-13,Expense,Rent,1042.0,Cash,Unknown,Coffee
T11441,U122,2023-01-07,Expense,Travel,9244.0,Bank_Transfer,Chennai,EMI payment
T5213,U031,2021-03-31,Expense,Food,4266.0,Upi,Pune,Gym membership
T2045,U072,2023-10-10,Expense,Rent,9658.0,Bank_Transfer,Ahmedabad,Shopping
T1781,U088,2022-06-15,Expense,Rent,4193.0,Cash,Hyderabad,Movie tickets
T0667,U018,2022-10-08,Expense,Food,2270.0,Cash,Ahmedabad,Restaurant dinner
T3800,U004,2022-05-22,Expense,Travel,3433.0,Cash,Bangalore,No Notes
T11244,U123,2023-06-02,Expense,Entertainment,289.0,Cash,Delhi,No Notes
T8797,U043,2024-05-26,Income,Investment,21687.0,Bank_Transfer,Bangalore,Electricity bill
T5181,U132,2023-04-20,Expense,Travel,7575.0,Card,Bangalore,!!!
T13140,U130,2024-12-13,Income,Bonus,28477.0,Upi,Unknown,misc
T12683,U145,2024-03-05,Expense,Savings,8642.0,Cash,Mumbai,test
T3713,U015,2022-11-06,Expense,Health,7353.0,Upi,Mumbai,!!!
T4865,U070,2021-12-10,Expense,Utilities,8693.0,Bank_Transfer,Ahmedabad,Restaurant dinner
T1077,U092,2022-04-01,Expense,Food,4213.0,Cash,Pune,Monthly rent payment
T4435,U053,2021-08-05,Expense,Travel,624.0,Bank_Transfer,Lucknow,Online course
T11199,U143,2022-01-19,Expense,Utilities,4674.0,Upi,Bangalore,Movie tickets
T2970,U092,2023-11-13,Expense,Entertainment,6552.0,Bank_Transfer,Unknown,Monthly rent payment
T11084,U035,2022-10-15,Expense,Utilities,5770.0,Card,Ahmedabad,xyz123
T11054,U047,2022-01-24,Expense,Food,3200.0,Card,Chennai,Coffee
T2776,U031,2023-10-10,Expense,Education,9385.0,Card,Hyderabad,Fixed deposit
T10184,U127,2021-07-19,Expense,Rent,211.0,Card,Hyderabad,EMI payment
T4184,U113,2022-08-30,Expense,Rent,5770.0,Card,Kolkata,Train ticket
T3565,U060,2022-08-05,Expense,Food,7139.0,Card,Ahmedabad,No Notes
T3711,U077,2023-05-02,Expense,Utilities,7738.0,Unknown,Chennai,Train ticket
T2827,U082,2024-04-26,Income,Freelance,30076.0,Card,Unknown,Electricity bill
T9649,U018,2022-02-21,Expense,Travel,7881.0,Upi,Kolkata,Train ticket
T9481,U147,2022-09-17,Expense,Travel,3711.0,Cash,Hyderabad,Books
T5215,U006,2024-03-05,Income,Others,50616.0,Card,Unknown,Medicine
T10647,U084,2022-08-24,Expense,Food,3162.0,Card,Kolkata,Electricity bill
T7297,U016,2022-05-11,Expense,Savings,4621.0,Upi,Bangalore,No Notes
T6186,U041,2021-08-06,Expense,Rent,2012.0,Cash,Hyderabad,Shopping
T8675,U046,2023-05-04,Expense,Rent,8240.0,Bank_Transfer,Lucknow,Lunch
T4341,U082,2021-01-31,Income,Others,33703.0,Bank_Transfer,Pune,Internet bill
T5846,U017,2022-11-21,Expense,Travel,1897.0,Bank_Transfer,Bangalore,No Notes
T6149,U043,2023-05-20,Expense,Rent,23748.0,Upi,Hyderabad,Coffee
T11687,U041,2023-11-30,Expense,Entertainment,4620.0,Cash,Delhi,Books
T7414,U021,2024-04-25,Expense,Health,4578.0,Cash,Hyderabad,asdfgh
T2758,U085,2021-07-19,Expense,Food,1255.0,Card,Jaipur,No Notes
T10879,U080,2021-10-16,Expense,Rent,24421.0,Cash,Mumbai,Internet bill
T11896,U073,2021-05-16,Expense,Travel,9704.0,Cash,Mumbai,Doctor consultation
T0879,U045,2021-08-05,Expense,Rent,216.0,Cash,Pune,Coffee
T6631,U052,2022-05-10,Expense,Education,995.0,Upi,Bangalore,Medicine
T7359,U069,2022-02-23,Expense,Health,5085.0,Upi,Ahmedabad,Monthly rent payment
T7906,U128,2024-07-04,Expense,Food,553.0,Upi,Hyderabad,Lunch
