amount,lag_1,lag_2,lag_3,rolling_mean_3,year,month,day,weekday,user_transaction_count
4051.0,69376.0,25973.0,40149.0,45166.0,2021,4,6,1,4
7959.0,4051.0,69376.0,25973.0,33133.333333333336,2021,5,18,1,5
3190.0,7959.0,4051.0,69376.0,27128.666666666668,2021,5,31,0,6
78937.0,3190.0,7959.0,4051.0,5066.666666666667,2021,6,2,2,7
8075.0,78937.0,3190.0,7959.0,30028.666666666668,2021,6,11,4,8
3562.0,8075.0,78937.0,3190.0,30067.333333333332,2021,6,28,0,9
32159.0,3562.0,8075.0,78937.0,30191.333333333332,2021,8,20,4,10
789.0,32159.0,3562.0,8075.0,14598.666666666666,2021,10,15,4,11
9420.0,789.0,32159.0,3562.0,12170.0,2021,10,20,2,12
1777.0,9420.0,789.0,32159.0,14122.666666666666,2021,12,26,6,13
652.0,1777.0,9420.0,789.0,3995.3333333333335,2022,2,24,3,14
12351.0,652.0,1777.0,9420.0,3949.6666666666665,2022,3,12,5,15
3158.0,12351.0,652.0,1777.0,4926.666666666667,2022,4,21,3,16
8598.0,3158.0,12351.0,652.0,5387.0,2022,4,24,6,17
1676.0,8598.0,3158.0,12351.0,8035.666666666667,2022,4,30,5,18
2890.0,1676.0,8598.0,3158.0,4477.333333333333,2022,6,14,1,19
7756.0,2890.0,1676.0,8598.0,4388.0,2022,9,6,1,20
18053.0,7756.0,2890.0,1676.0,4107.333333333333,2022,10,16,6,21
12011.0,18053.0,7756.0,2890.0,9566.333333333334,2022,11,2,2,22
748.0,12011.0,18053.0,7756.0,12606.666666666666,2023,2,4,5,23
7713.0,748.0,12011.0,18053.0,10270.666666666666,2023,2,5,6,24
433.0,7713.0,748.0,12011.0,6824.0,2023,4,1,5,25
2212.0,433.0,7713.0,748.0,2964.6666666666665,2023,4,6,3,26
8784.0,2212.0,433.0,7713.0,3452.6666666666665,2023,4,7,4,27
7946.0,8784.0,2212.0,433.0,3809.6666666666665,2023,5,23,1,28
7343.0,7946.0,8784.0,2212.0,6314.0,2023,6,1,3,29
2977.0,7343.0,7946.0,8784.0,8024.333333333333,2023,8,8,1,30
8584.0,2977.0,7343.0,7946.0,6088.666666666667,2023,8,10,3,31
6668.0,8584.0,2977.0,7343.0,6301.333333333333,2023,8,26,5,32
6170.0,6668.0,8584.0,2977.0,6076.333333333333,2023,10,7,5,33
13677.0,6170.0,6668.0,8584.0,7140.666666666667,2023,12,3,6,34
1321.0,13677.0,6170.0,6668.0,8838.333333333334,2024,1,12,4,35
6245.0,1321.0,13677.0,6170.0,7056.0,2024,1,18,3,36
7698.0,6245.0,1321.0,13677.0,7081.0,2024,2,13,1,37
1060.0,7698.0,6245.0,1321.0,5088.0,2024,5,12,6,38
3222.0,1060.0,7698.0,6245.0,5001.0,2024,8,2,4,39
58650.0,8886.0,52448.0,2876.0,21403.333333333332,2021,5,21,4,3
7540.0,58650.0,8886.0,52448.0,39994.666666666664,2021,6,9,2,4
41599.0,7540.0,58650.0,8886.0,25025.333333333332,2021,7,13,1,5
47843.0,41599.0,7540.0,58650.0,35929.666666666664,2021,7,25,6,6
217.0,47843.0,41599.0,7540.0,32327.333333333332,2021,8,28,5,7
33713.0,217.0,47843.0,41599.0,29886.333333333332,2021,10,16,5,8
45931.0,33713.0,217.0,47843.0,27257.666666666668,2022,1,4,1,9
5736.0,45931.0,33713.0,217.0,26620.333333333332,2022,2,7,0,10
5850.0,5736.0,45931.0,33713.0,28460.0,2022,3,18,4,11
78532.0,5850.0,5736.0,45931.0,19172.333333333332,2022,3,21,0,12
15675.0,78532.0,5850.0,5736.0,30039.333333333332,2022,4,7,3,13
60328.0,15675.0,78532.0,5850.0,33352.333333333336,2022,8,1,0,14
3689.0,60328.0,15675.0,78532.0,51511.666666666664,2022,8,5,4,15
2619.0,3689.0,60328.0,15675.0,26564.0,2022,11,2,2,16
5711.0,2619.0,3689.0,60328.0,22212.0,2022,11,27,6,17
24338.0,5711.0,2619.0,3689.0,4006.3333333333335,2022,12,23,4,18
7686.0,24338.0,5711.0,2619.0,10889.333333333334,2023,1,28,5,19
1055.0,7686.0,24338.0,5711.0,12578.333333333334,2023,5,3,2,20
5916.0,1055.0,7686.0,24338.0,11026.333333333334,2023,8,8,1,21
2859.0,5916.0,1055.0,7686.0,4885.666666666667,2023,9,24,6,22
6776.0,2859.0,5916.0,1055.0,3276.6666666666665,2023,11,24,4,23
7782.0,6776.0,2859.0,5916.0,5183.666666666667,2024,1,12,4,24
21785.0,7782.0,6776.0,2859.0,5805.666666666667,2024,2,4,6,25
9234.0,21785.0,7782.0,6776.0,12114.333333333334,2024,2,19,0,26
1499.0,9234.0,21785.0,7782.0,12933.666666666666,2024,4,21,6,27
17178.0,1499.0,9234.0,21785.0,10839.333333333334,2024,6,5,2,28
1863.0,17178.0,1499.0,9234.0,9303.666666666666,2024,9,11,2,29
328.0,1863.0,17178.0,1499.0,6846.666666666667,2024,9,18,2,30
3649.0,328.0,1863.0,17178.0,6456.333333333333,2024,9,23,0,31
68676.0,3649.0,328.0,1863.0,1946.6666666666667,2024,11,9,5,32
1564.0,37161.0,1437.0,316.0,12971.333333333334,2021,2,14,6,3
1261.0,1564.0,37161.0,1437.0,13387.333333333334,2021,3,11,3,4
5223.0,1261.0,1564.0,37161.0,13328.666666666666,2021,3,24,2,5
1571.0,5223.0,1261.0,1564.0,2682.6666666666665,2021,5,6,3,6
3888.0,1571.0,5223.0,1261.0,2685.0,2021,7,21,2,7
2945.0,3888.0,1571.0,5223.0,3560.6666666666665,2021,10,23,5,8
1443.0,2945.0,3888.0,1571.0,2801.3333333333335,2022,3,3,3,9
4985.0,1443.0,2945.0,3888.0,2758.6666666666665,2022,3,25,4,10
4834.0,4985.0,1443.0,2945.0,3124.3333333333335,2022,3,25,4,11
7317.0,4834.0,4985.0,1443.0,3754.0,2022,4,6,2,12
2645.0,7317.0,4834.0,4985.0,5712.0,2022,4,17,6,13
20997.0,2645.0,7317.0,4834.0,4932.0,2022,4,28,3,14
6833.0,20997.0,2645.0,7317.0,10319.666666666666,2022,4,29,4,15
9302.0,6833.0,20997.0,2645.0,10158.333333333334,2022,5,23,0,16
999999.0,9302.0,6833.0,20997.0,12377.333333333334,2022,7,23,5,17
6124.0,999999.0,9302.0,6833.0,338711.3333333333,2022,8,19,4,18
30161.0,6124.0,999999.0,9302.0,338475.0,2022,10,14,4,19
3744.0,30161.0,6124.0,999999.0,345428.0,2022,11,10,3,20
32912.0,3744.0,30161.0,6124.0,13343.0,2022,12,5,0,21
57.0,32912.0,3744.0,30161.0,22272.333333333332,2022,12,9,4,22
45212.0,57.0,32912.0,3744.0,12237.666666666666,2022,12,21,2,23
3721.0,45212.0,57.0,32912.0,26060.333333333332,2023,1,7,5,24
3262.0,3721.0,45212.0,57.0,16330.0,2023,3,1,2,25
70116.0,3262.0,3721.0,45212.0,17398.333333333332,2023,4,14,4,26
1646.0,70116.0,3262.0,3721.0,25699.666666666668,2023,5,8,0,27
1304.0,1646.0,70116.0,3262.0,25008.0,2023,5,12,4,28
845.0,1304.0,1646.0,70116.0,24355.333333333332,2023,6,23,4,29
3690.0,845.0,1304.0,1646.0,1265.0,2023,8,6,6,30
3975.0,3690.0,845.0,1304.0,1946.3333333333333,2023,10,21,5,31
6836.0,3975.0,3690.0,845.0,2836.6666666666665,2023,10,28,5,32
23945.0,6836.0,3975.0,3690.0,4833.666666666667,2023,12,10,6,33
69872.0,23945.0,6836.0,3975.0,11585.333333333334,2024,1,5,4,34
8870.0,69872.0,23945.0,6836.0,33551.0,2024,2,23,4,35
51421.0,8870.0,69872.0,23945.0,34229.0,2024,3,18,0,36
7445.0,51421.0,8870.0,69872.0,43387.666666666664,2024,4,18,3,37
9314.0,7445.0,51421.0,8870.0,22578.666666666668,2024,6,13,3,38
5536.0,9314.0,7445.0,51421.0,22726.666666666668,2024,10,11,4,39
7033.0,27877.0,2521.0,43245.0,24547.666666666668,2021,10,4,0,3
1050.0,7033.0,27877.0,2521.0,12477.0,2022,1,6,3,4
8823.0,1050.0,7033.0,27877.0,11986.666666666666,2022,2,3,3,5
4525.0,8823.0,1050.0,7033.0,5635.333333333333,2022,4,12,1,6
4824.0,4525.0,8823.0,1050.0,4799.333333333333,2022,4,13,2,7
2575.0,4824.0,4525.0,8823.0,6057.333333333333,2022,4,16,5,8
18437.0,2575.0,4824.0,4525.0,3974.6666666666665,2022,4,30,5,9
8613.0,18437.0,2575.0,4824.0,8612.0,2022,6,13,0,10
4421.0,8613.0,18437.0,2575.0,9875.0,2022,7,26,1,11
6561.0,4421.0,8613.0,18437.0,10490.333333333334,2022,7,28,3,12
9420.0,6561.0,4421.0,8613.0,6531.666666666667,2022,10,11,1,13
7548.0,9420.0,6561.0,4421.0,6800.666666666667,2023,1,27,4,14
3762.0,7548.0,9420.0,6561.0,7843.0,2023,2,4,5,15
45594.0,3762.0,7548.0,9420.0,6910.0,2023,2,4,5,16
8833.0,45594.0,3762.0,7548.0,18968.0,2023,4,30,6,17
3546.0,8833.0,45594.0,3762.0,19396.333333333332,2023,5,7,6,18
1852.0,3546.0,8833.0,45594.0,19324.333333333332,2023,6,15,3,19
2970.0,1852.0,3546.0,8833.0,4743.666666666667,2023,6,17,5,20
5175.0,2970.0,1852.0,3546.0,2789.3333333333335,2023,10,27,4,21
7262.0,5175.0,2970.0,1852.0,3332.3333333333335,2024,2,2,4,22
24584.0,7262.0,5175.0,2970.0,5135.666666666667,2024,2,21,2,23
1272.0,24584.0,7262.0,5175.0,12340.333333333334,2024,2,27,1,24
7870.0,1272.0,24584.0,7262.0,11039.333333333334,2024,4,8,0,25
25844.0,7870.0,1272.0,24584.0,11242.0,2024,6,3,0,26
4538.0,25844.0,7870.0,1272.0,11662.0,2024,6,25,1,27
32499.0,4538.0,25844.0,7870.0,12750.666666666666,2024,7,26,4,28
9137.0,32499.0,4538.0,25844.0,20960.333333333332,2024,8,18,6,29
5290.0,9137.0,32499.0,4538.0,15391.333333333334,2024,9,7,5,30
1760.0,5290.0,9137.0,32499.0,15642.0,2024,10,12,5,31
9756.0,1760.0,5290.0,9137.0,5395.666666666667,2024,10,26,5,32
8524.0,9756.0,1760.0,5290.0,5602.0,2024,12,5,3,33
9714.0,12564.0,1134.0,1512.0,5070.0,2021,4,23,4,3
9305.0,9714.0,12564.0,1134.0,7804.0,2021,4,26,0,4
4232.0,9305.0,9714.0,12564.0,10527.666666666666,2021,9,2,3,5
13923.0,4232.0,9305.0,9714.0,7750.333333333333,2021,9,24,4,6
9601.0,13923.0,4232.0,9305.0,9153.333333333334,2021,10,28,3,7
751.0,9601.0,13923.0,4232.0,9252.0,2021,12,20,0,8
9649.0,751.0,9601.0,13923.0,8091.666666666667,2022,1,27,3,9
8321.0,9649.0,751.0,9601.0,6667.0,2022,3,9,2,10
8273.0,8321.0,9649.0,751.0,6240.333333333333,2022,4,12,1,11
64163.0,8273.0,8321.0,9649.0,8747.666666666666,2022,4,16,5,12
5164.0,64163.0,8273.0,8321.0,26919.0,2022,5,21,5,13
4109.0,5164.0,64163.0,8273.0,25866.666666666668,2022,6,7,1,14
2747.0,4109.0,5164.0,64163.0,24478.666666666668,2023,1,3,1,15
438.0,2747.0,4109.0,5164.0,4006.6666666666665,2023,5,6,5,16
6634.0,438.0,2747.0,4109.0,2431.3333333333335,2023,8,22,1,17
510.0,6634.0,438.0,2747.0,3273.0,2023,10,2,0,18
1643.0,510.0,6634.0,438.0,2527.3333333333335,2023,10,22,6,19
9991.0,1643.0,510.0,6634.0,2929.0,2023,10,29,6,20
42468.0,9991.0,1643.0,510.0,4048.0,2024,1,6,5,21
3891.0,42468.0,9991.0,1643.0,18034.0,2024,1,21,6,22
2400.0,3891.0,42468.0,9991.0,18783.333333333332,2024,2,15,3,23
4958.0,2400.0,3891.0,42468.0,16253.0,2024,4,13,5,24
40770.0,4958.0,2400.0,3891.0,3749.6666666666665,2024,5,9,3,25
1928.0,40770.0,4958.0,2400.0,16042.666666666666,2024,5,11,5,26
26131.0,1928.0,40770.0,4958.0,15885.333333333334,2024,5,22,2,27
57203.0,26131.0,1928.0,40770.0,22943.0,2024,6,8,5,28
3531.0,57203.0,26131.0,1928.0,28420.666666666668,2024,6,12,2,29
2594.0,3531.0,57203.0,26131.0,28955.0,2024,6,13,3,30
5108.0,2594.0,3531.0,57203.0,21109.333333333332,2024,6,22,5,31
37160.0,5108.0,2594.0,3531.0,3744.3333333333335,2024,9,15,6,32
7511.0,37160.0,5108.0,2594.0,14954.0,2024,11,25,0,33
62061.0,7511.0,37160.0,5108.0,16593.0,2024,12,12,3,34
64963.0,3135.0,3859.0,3300.0,3431.3333333333335,2022,1,27,3,3
5130.0,64963.0,3135.0,3859.0,23985.666666666668,2022,3,6,6,4
133.0,5130.0,64963.0,3135.0,24409.333333333332,2022,3,10,3,5
10473.0,133.0,5130.0,64963.0,23408.666666666668,2022,3,25,4,6
43138.0,10473.0,133.0,5130.0,5245.333333333333,2022,4,14,3,7
146.0,43138.0,10473.0,133.0,17914.666666666668,2022,4,16,5,8
776.0,146.0,43138.0,10473.0,17919.0,2022,4,17,6,9
3787.0,776.0,146.0,43138.0,14686.666666666666,2022,7,11,0,10
4427.0,3787.0,776.0,146.0,1569.6666666666667,2022,8,27,5,11
4186.0,4427.0,3787.0,776.0,2996.6666666666665,2022,9,22,3,12
11374.0,4186.0,4427.0,3787.0,4133.333333333333,2022,10,25,1,13
6485.0,11374.0,4186.0,4427.0,6662.333333333333,2023,1,31,1,14
4000.0,6485.0,11374.0,4186.0,7348.333333333333,2023,5,28,6,15
5600.0,4000.0,6485.0,11374.0,7286.333333333333,2023,6,25,6,16
27956.0,5600.0,4000.0,6485.0,5361.666666666667,2023,10,7,5,17
7971.0,27956.0,5600.0,4000.0,12518.666666666666,2023,12,15,4,18
12067.0,7971.0,27956.0,5600.0,13842.333333333334,2023,12,16,5,19
2417.0,12067.0,7971.0,27956.0,15998.0,2024,1,6,5,20
7773.0,2417.0,12067.0,7971.0,7485.0,2024,1,10,2,21
5763.0,7773.0,2417.0,12067.0,7419.0,2024,3,24,6,22
4894.0,5763.0,7773.0,2417.0,5317.666666666667,2024,4,7,6,23
6358.0,4894.0,5763.0,7773.0,6143.333333333333,2024,5,13,0,24
3341.0,6358.0,4894.0,5763.0,5671.666666666667,2024,5,18,5,25
460.0,3341.0,6358.0,4894.0,4864.333333333333,2024,6,8,5,26
8737.0,460.0,3341.0,6358.0,3386.3333333333335,2024,10,7,0,27
7480.0,8737.0,460.0,3341.0,4179.333333333333,2024,10,8,1,28
1583.0,7480.0,8737.0,460.0,5559.0,2024,10,15,1,29
3454.0,1583.0,7480.0,8737.0,5933.333333333333,2024,11,26,1,30
8956.0,870.0,8408.0,7401.0,5559.666666666667,2021,3,2,1,3
5658.0,8956.0,870.0,8408.0,6078.0,2021,3,8,0,4
9060.0,5658.0,8956.0,870.0,5161.333333333333,2021,5,4,1,5
8198.0,9060.0,5658.0,8956.0,7891.333333333333,2021,6,27,6,6
6940.0,8198.0,9060.0,5658.0,7638.666666666667,2021,6,28,0,7
4016.0,6940.0,8198.0,9060.0,8066.0,2021,6,29,1,8
3489.0,4016.0,6940.0,8198.0,6384.666666666667,2021,7,2,4,9
3616.0,3489.0,4016.0,6940.0,4815.0,2021,8,9,0,10
4283.0,3616.0,3489.0,4016.0,3707.0,2021,10,2,5,11
3890.0,4283.0,3616.0,3489.0,3796.0,2021,12,16,3,12
2782.0,3890.0,4283.0,3616.0,3929.6666666666665,2021,12,27,0,13
4415.0,2782.0,3890.0,4283.0,3651.6666666666665,2022,1,26,2,14
8769.0,4415.0,2782.0,3890.0,3695.6666666666665,2022,2,27,6,15
329.0,8769.0,4415.0,2782.0,5322.0,2022,5,4,2,16
6979.0,329.0,8769.0,4415.0,4504.333333333333,2022,5,27,4,17
6422.0,6979.0,329.0,8769.0,5359.0,2022,6,23,3,18
6121.0,6422.0,6979.0,329.0,4576.666666666667,2022,8,1,0,19
57631.0,6121.0,6422.0,6979.0,6507.333333333333,2022,8,16,1,20
72599.0,57631.0,6121.0,6422.0,23391.333333333332,2022,9,11,6,21
14179.0,72599.0,57631.0,6121.0,45450.333333333336,2022,10,25,1,22
15334.0,14179.0,72599.0,57631.0,48136.333333333336,2022,12,7,2,23
10022.0,15334.0,14179.0,72599.0,34037.333333333336,2022,12,10,5,24
48417.0,10022.0,15334.0,14179.0,13178.333333333334,2023,2,27,0,25
3607.0,48417.0,10022.0,15334.0,24591.0,2023,3,4,5,26
8302.0,3607.0,48417.0,10022.0,20682.0,2023,6,27,1,27
511.0,8302.0,3607.0,48417.0,20108.666666666668,2023,7,23,6,28
7179.0,511.0,8302.0,3607.0,4140.0,2023,10,18,2,29
47588.0,7179.0,511.0,8302.0,5330.666666666667,2023,12,22,4,30
68895.0,47588.0,7179.0,511.0,18426.0,2024,1,14,6,31
8617.0,68895.0,47588.0,7179.0,41220.666666666664,2024,5,8,2,32
14041.0,8617.0,68895.0,47588.0,41700.0,2024,5,9,3,33
2932.0,14041.0,8617.0,68895.0,30517.666666666668,2024,6,18,1,34
6905.0,2932.0,14041.0,8617.0,8530.0,2024,8,3,5,35
6313.0,6905.0,2932.0,14041.0,7959.333333333333,2024,8,12,0,36
6288.0,6313.0,6905.0,2932.0,5383.333333333333,2024,8,22,3,37
62193.0,6288.0,6313.0,6905.0,6502.0,2024,9,13,4,38
5150.0,62193.0,6288.0,6313.0,24931.333333333332,2024,9,21,5,39
5944.0,5150.0,62193.0,6288.0,24543.666666666668,2024,11,3,6,40
6878.0,8620.0,1768.0,677.0,3688.3333333333335,2021,8,20,4,3
6197.0,6878.0,8620.0,1768.0,5755.333333333333,2021,9,17,4,4
23156.0,6197.0,6878.0,8620.0,7231.666666666667,2021,9,20,0,5
5805.0,23156.0,6197.0,6878.0,12077.0,2021,10,9,5,6
6390.0,5805.0,23156.0,6197.0,11719.333333333334,2021,10,15,4,7
2463.0,6390.0,5805.0,23156.0,11783.666666666666,2021,10,24,6,8
6829.0,2463.0,6390.0,5805.0,4886.0,2021,11,21,6,9
109.0,6829.0,2463.0,6390.0,5227.333333333333,2021,12,27,0,10
4785.0,109.0,6829.0,2463.0,3133.6666666666665,2022,1,8,5,11
4283.0,4785.0,109.0,6829.0,3907.6666666666665,2022,4,10,6,12
1934.0,4283.0,4785.0,109.0,3059.0,2022,6,3,4,13
1739.0,1934.0,4283.0,4785.0,3667.3333333333335,2022,10,13,3,14
498.0,1739.0,1934.0,4283.0,2652.0,2022,10,26,2,15
849.0,498.0,1739.0,1934.0,1390.3333333333333,2022,12,7,2,16
4342.0,849.0,498.0,1739.0,1028.6666666666667,2023,1,25,2,17
19377.0,4342.0,849.0,498.0,1896.3333333333333,2023,4,24,0,18
22203.0,19377.0,4342.0,849.0,8189.333333333333,2023,5,1,0,19
8249.0,22203.0,19377.0,4342.0,15307.333333333334,2023,5,30,1,20
1248.0,8249.0,22203.0,19377.0,16609.666666666668,2023,6,25,6,21
2258.0,1248.0,8249.0,22203.0,10566.666666666666,2023,8,29,1,22
9629.0,2258.0,1248.0,8249.0,3918.3333333333335,2023,11,30,3,23
35208.0,9629.0,2258.0,1248.0,4378.333333333333,2024,1,14,6,24
21355.0,35208.0,9629.0,2258.0,15698.333333333334,2024,1,31,2,25
73413.0,21355.0,35208.0,9629.0,22064.0,2024,6,13,3,26
4715.0,73413.0,21355.0,35208.0,43325.333333333336,2024,8,1,3,27
77578.0,4715.0,73413.0,21355.0,33161.0,2024,8,18,6,28
42681.0,77578.0,4715.0,73413.0,51902.0,2024,9,9,0,29
3143.0,42681.0,77578.0,4715.0,41658.0,2024,10,5,5,30
9772.0,3143.0,42681.0,77578.0,41134.0,2024,10,18,4,31
20442.0,9772.0,3143.0,42681.0,18532.0,2024,10,19,5,32
1419.0,3400.0,2464.0,7782.0,4548.666666666667,2021,4,14,2,3
237.0,1419.0,3400.0,2464.0,2427.6666666666665,2021,6,23,2,4
7415.0,237.0,1419.0,3400.0,1685.3333333333333,2021,8,19,3,5
12870.0,7415.0,237.0,1419.0,3023.6666666666665,2021,8,30,0,6
3764.0,12870.0,7415.0,237.0,6840.666666666667,2021,10,21,3,7
58626.0,3764.0,12870.0,7415.0,8016.333333333333,2021,10,24,6,8
3653.0,58626.0,3764.0,12870.0,25086.666666666668,2021,10,25,0,9
5935.0,3653.0,58626.0,3764.0,22014.333333333332,2022,4,5,1,10
9778.0,5935.0,3653.0,58626.0,22738.0,2022,7,1,4,11
2923.0,9778.0,5935.0,3653.0,6455.333333333333,2022,7,22,4,12
21412.0,2923.0,9778.0,5935.0,6212.0,2022,12,20,1,13
77863.0,21412.0,2923.0,9778.0,11371.0,2023,1,3,1,14
6020.0,77863.0,21412.0,2923.0,34066.0,2023,1,15,6,15
6815.0,6020.0,77863.0,21412.0,35098.333333333336,2023,3,16,3,16
5703.0,6815.0,6020.0,77863.0,30232.666666666668,2023,3,19,6,17
14309.0,5703.0,6815.0,6020.0,6179.333333333333,2023,4,18,1,18
7420.0,14309.0,5703.0,6815.0,8942.333333333334,2023,4,25,1,19
3573.0,7420.0,14309.0,5703.0,9144.0,2023,5,5,4,20
24338.0,3573.0,7420.0,14309.0,8434.0,2023,6,11,6,21
4351.0,24338.0,3573.0,7420.0,11777.0,2023,8,19,5,22
4956.0,4351.0,24338.0,3573.0,10754.0,2023,9,27,2,23
3962.0,4956.0,4351.0,24338.0,11215.0,2024,1,12,4,24
2945.0,3962.0,4956.0,4351.0,4423.0,2024,2,23,4,25
2288.0,2945.0,3962.0,4956.0,3954.3333333333335,2024,3,20,2,26
9679.0,2288.0,2945.0,3962.0,3065.0,2024,3,28,3,27
8518.0,9679.0,2288.0,2945.0,4970.666666666667,2024,4,4,3,28
76378.0,8518.0,9679.0,2288.0,6828.333333333333,2024,4,5,4,29
8455.0,76378.0,8518.0,9679.0,31525.0,2024,4,23,1,30
5009.0,8455.0,76378.0,8518.0,31117.0,2024,5,16,3,31
68733.0,5009.0,8455.0,76378.0,29947.333333333332,2024,5,18,5,32
5239.0,68733.0,5009.0,8455.0,27399.0,2024,6,22,5,33
8502.0,5239.0,68733.0,5009.0,26327.0,2024,8,13,1,34
1580.0,8502.0,5239.0,68733.0,27491.333333333332,2024,8,22,3,35
279.0,6441.0,34187.0,6392.0,15673.333333333334,2021,3,25,3,3
6819.0,279.0,6441.0,34187.0,13635.666666666666,2021,3,26,4,4
6127.0,6819.0,279.0,6441.0,4513.0,2021,3,29,0,5
999999.0,6127.0,6819.0,279.0,4408.333333333333,2021,6,10,3,6
3384.0,999999.0,6127.0,6819.0,337648.3333333333,2021,7,11,6,7
3752.0,3384.0,999999.0,6127.0,336503.3333333333,2021,11,9,1,8
4882.0,3752.0,3384.0,999999.0,335711.6666666667,2021,11,11,3,9
73476.0,4882.0,3752.0,3384.0,4006.0,2021,12,29,2,10
23590.0,73476.0,4882.0,3752.0,27370.0,2022,2,4,4,11
4285.0,23590.0,73476.0,4882.0,33982.666666666664,2022,3,5,5,12
7260.0,4285.0,23590.0,73476.0,33783.666666666664,2022,3,11,4,13
630.0,7260.0,4285.0,23590.0,11711.666666666666,2022,3,22,1,14
53538.0,630.0,7260.0,4285.0,4058.3333333333335,2022,4,15,4,15
2247.0,53538.0,630.0,7260.0,20476.0,2022,6,11,5,16
13928.0,2247.0,53538.0,630.0,18805.0,2022,7,5,1,17
8970.0,13928.0,2247.0,53538.0,23237.666666666668,2022,7,5,1,18
3293.0,8970.0,13928.0,2247.0,8381.666666666666,2022,7,15,4,19
3218.0,3293.0,8970.0,13928.0,8730.333333333334,2022,8,17,2,20
60178.0,3218.0,3293.0,8970.0,5160.333333333333,2022,9,11,6,21
794.0,60178.0,3218.0,3293.0,22229.666666666668,2022,10,21,4,22
8928.0,794.0,60178.0,3218.0,21396.666666666668,2022,11,26,5,23
650.0,8928.0,794.0,60178.0,23300.0,2022,12,17,5,24
2854.0,650.0,8928.0,794.0,3457.3333333333335,2023,1,28,5,25
1044.0,2854.0,650.0,8928.0,4144.0,2023,2,9,3,26
30202.0,1044.0,2854.0,650.0,1516.0,2023,3,28,1,27
5115.0,30202.0,1044.0,2854.0,11366.666666666666,2023,4,7,4,28
719.0,5115.0,30202.0,1044.0,12120.333333333334,2023,6,3,5,29
8883.0,719.0,5115.0,30202.0,12012.0,2023,6,13,1,30
8855.0,8883.0,719.0,5115.0,4905.666666666667,2023,7,22,5,31
4795.0,8855.0,8883.0,719.0,6152.333333333333,2023,7,24,0,32
5682.0,4795.0,8855.0,8883.0,7511.0,2023,9,2,5,33
6911.0,5682.0,4795.0,8855.0,6444.0,2023,9,8,4,34
7795.0,6911.0,5682.0,4795.0,5796.0,2023,9,24,6,35
9850.0,7795.0,6911.0,5682.0,6796.0,2023,10,26,3,36
65768.0,9850.0,7795.0,6911.0,8185.333333333333,2023,11,16,3,37
6307.0,65768.0,9850.0,7795.0,27804.333333333332,2023,12,17,6,38
3788.0,6307.0,65768.0,9850.0,27308.333333333332,2023,12,24,6,39
4161.0,3788.0,6307.0,65768.0,25287.666666666668,2024,1,11,3,40
39221.0,4161.0,3788.0,6307.0,4752.0,2024,2,29,3,41
6985.0,39221.0,4161.0,3788.0,15723.333333333334,2024,3,29,4,42
7439.0,6985.0,39221.0,4161.0,16789.0,2024,4,16,1,43
46426.0,7439.0,6985.0,39221.0,17881.666666666668,2024,4,29,0,44
4785.0,46426.0,7439.0,6985.0,20283.333333333332,2024,5,6,0,45
345332.0,4785.0,46426.0,7439.0,19550.0,2024,5,17,4,46
35760.0,345332.0,4785.0,46426.0,132181.0,2024,7,21,6,47
403.0,35760.0,345332.0,4785.0,128625.66666666667,2024,11,13,2,48
8677.0,8757.0,1238.0,8117.0,6037.333333333333,2021,3,26,4,3
1397.0,8677.0,8757.0,1238.0,6224.0,2021,4,27,1,4
9287.0,1397.0,8677.0,8757.0,6277.0,2021,5,4,1,5
2733.0,9287.0,1397.0,8677.0,6453.666666666667,2021,5,4,1,6
1883.0,2733.0,9287.0,1397.0,4472.333333333333,2021,7,5,0,7
9173.0,1883.0,2733.0,9287.0,4634.333333333333,2021,7,19,0,8
1631.0,9173.0,1883.0,2733.0,4596.333333333333,2021,7,31,5,9
3262.0,1631.0,9173.0,1883.0,4229.0,2021,8,5,3,10
1008.0,3262.0,1631.0,9173.0,4688.666666666667,2021,8,28,5,11
328.0,1008.0,3262.0,1631.0,1967.0,2021,9,29,2,12
4989.0,328.0,1008.0,3262.0,1532.6666666666667,2021,10,22,4,13
3445.0,4989.0,328.0,1008.0,2108.3333333333335,2021,10,30,5,14
7661.0,3445.0,4989.0,328.0,2920.6666666666665,2021,11,2,1,15
3560.0,7661.0,3445.0,4989.0,5365.0,2021,12,6,0,16
8884.0,3560.0,7661.0,3445.0,4888.666666666667,2022,2,21,0,17
24394.0,8884.0,3560.0,7661.0,6701.666666666667,2022,8,10,2,18
71792.0,24394.0,8884.0,3560.0,12279.333333333334,2022,10,23,6,19
9717.0,71792.0,24394.0,8884.0,35023.333333333336,2022,10,23,6,20
19423.0,9717.0,71792.0,24394.0,35301.0,2023,1,14,5,21
1624.0,19423.0,9717.0,71792.0,33644.0,2023,1,17,1,22
58797.0,1624.0,19423.0,9717.0,10254.666666666666,2023,1,21,5,23
7988.0,58797.0,1624.0,19423.0,26614.666666666668,2023,3,11,5,24
5205.0,7988.0,58797.0,1624.0,22803.0,2023,5,6,5,25
532.0,5205.0,7988.0,58797.0,23996.666666666668,2023,7,4,1,26
54871.0,532.0,5205.0,7988.0,4575.0,2023,7,8,5,27
8529.0,54871.0,532.0,5205.0,20202.666666666668,2023,9,3,6,28
46498.0,8529.0,54871.0,532.0,21310.666666666668,2023,9,9,5,29
